passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
321,Isaac,Zietz,Isaac Zietz,/pa/edinboro/general-mclane-lancers/athletes/isaac-zietz/football/stats/?careerid=0c89av0e27r00,0c89av0e27r00,"QB, CB",General McLane,PA,2836,2836,257.8,183,261,0.701,37,7,134,11,2024,passing
322,Tagg,Harrison,Tagg Harrison,/ca/simi-valley/simi-valley-pioneers/athletes/tagg-harrison/football/stats/?careerid=vjkftgf09jrl5,vjkftgf09jrl5,QB,Simi Valley,CA,2835,2835,202.5,193,295,0.654,22,11,106,14,2024,passing
323,Ben,Mikail,Ben Mikail,/ca/los-angeles/brentwood-school-eagles/athletes/ben-mikail/football/stats/?careerid=mmvf61ic354ff,mmvf61ic354ff,,Brentwood School,CA,2832,2832,236.0,194,320,0.606,28,5,112,12,2024,passing
324,Jared,Curtis,Jared Curtis,/tn/nashville/nashville-christian-eagles/athletes/jared-curtis/football/stats/?careerid=d1h2429pcqv88,d1h2429pcqv88,"QB, OLB",Nashville Christian,TN,2830,2830,217.7,179,255,0.702,40,3,142,13,2024,passing
325,Slade,Norwood,Slade Norwood,/ar/farmington/farmington-cardinals/athletes/slade-norwood/football/stats/?careerid=ddhn7ophndhi2,ddhn7ophndhi2,QB,Greenland,AR,2830,2830,283.0,173,298,0.581,35,3,125,10,2024,passing
326,Kade,Casillas,Kade Casillas,/ca/lakewood/lakewood-lancers/athletes/kade-casillas/football/stats/?careerid=pff7ka414gso8,pff7ka414gso8,QB,Lakewood,CA,2830,2830,235.8,139,213,0.653,31,2,144,12,2024,passing
327,Shane,Kiernan,Shane Kiernan,/ny/miller-place/miller-place-panthers/athletes/shane-kiernan/football/stats/?careerid=1ihvtuaa8msi2,1ihvtuaa8msi2,QB,Miller Place,NY,2829,2829,257.2,202,296,0.682,29,5,124,11,2024,passing
328,Samuel,Mourhess,Samuel Mourhess,/ca/palm-springs/desert-chapel-eagles/athletes/samuel-mourhess/football/stats/?careerid=m6gqv6p7bitg0,m6gqv6p7bitg0,QB,Desert Chapel,CA,2828,2828,314.2,174,340,0.512,24,13,87,9,2024,passing
329,Deiondre,Goldston,Deiondre Goldston,/nc/raleigh/leesville-road-pride/athletes/deiondre-goldston/football/stats/?careerid=8s33juoftti77,8s33juoftti77,QB,Leesville Road,NC,2825,2825,235.4,204,321,0.636,33,5,119,12,2024,passing
330,Diego,Salinas,Diego Salinas,/tx/mission/mission-eagles/athletes/diego-salinas/football/stats/?careerid=s9mlsr9891m33,s9mlsr9891m33,QB,Mission,TX,2824,2824,256.7,189,316,0.598,27,4,112,11,2024,passing
331,Tyler,Thompson,Tyler Thompson,/tn/lewisburg/marshall-county-tigers/athletes/tyler-thompson/football/stats/?careerid=7dgbiufkretqa,7dgbiufkretqa,QB,Marshall County,TN,2824,2824,217.2,182,267,0.682,45,7,132,13,2024,passing
332,Rayshaun,Logan,Rayshaun Logan,/va/gretna/gretna-hawks/athletes/rayshaun-logan/football/stats/?careerid=el7vsqsqbvuk4,el7vsqsqbvuk4,"QB, WR",Gretna,VA,2822,2822,217.1,173,337,0.513,32,4,106,13,2024,passing
333,Bryce,Riehl,Bryce Riehl,/co/colorado-springs/mesa-ridge-grizzlies/athletes/bryce-riehl/football/stats/?careerid=4k21bi60vv3ff,4k21bi60vv3ff,QB,Mesa Ridge,CO,2822,2822,235.2,171,256,0.668,32,4,137,12,2024,passing
334,Stockton,Oxarart,Stockton Oxarart,/mt/malta/malta-whitewater-saco-dodson-mustangs/athletes/stockton-oxarart/football/stats/?careerid=7lqof784d52m6,7lqof784d52m6,"QB, S",Malta/Whitewater/Saco/Dodson,MT,2822,2822,217.1,158,218,0.725,41,4,147,13,2024,passing
335,Justice,Huey,Justice Huey,/oh/byesville/meadowbrook-colts/athletes/justice-huey/football/stats/?careerid=ajpqjdhnpt588,ajpqjdhnpt588,"QB, MLB",Meadowbrook,OH,2819,2819,281.9,257,392,0.656,21,14,90,10,2024,passing
336,Zayden,Pope,Zayden Pope,/va/courtland/southampton-indians/athletes/zayden-pope/football/stats/?careerid=kdm9vt98if9aa,kdm9vt98if9aa,"QB, FS",Southampton,VA,2818,2818,256.2,131,176,0.744,41,5,144,11,2024,passing
337,Gavin,Owens,Gavin Owens,/ga/rabun-gap/rabun-gap-nacoochee-eagles/athletes/gavin-owens/football/stats/?careerid=rnjlc2madgaee,rnjlc2madgaee,QB,Rabun Gap-Nacoochee,GA,2815,2815,234.6,198,289,0.685,35,5,132,12,2024,passing
338,Faizon,Brandon,Faizon Brandon,/nc/greensboro/grimsley-whirlies/athletes/faizon-brandon/football/stats/?careerid=inq14ftua3uee,inq14ftua3uee,QB,Grimsley,NC,2814,2814,175.9,165,214,0.771,35,2,154,16,2024,passing
339,Ryder,Sherratt,Ryder Sherratt,/ut/washington/crimson-cliffs-mustangs/athletes/ryder-sherratt/football/stats/?careerid=fv2e0m0n192i2,fv2e0m0n192i2,QB,Crimson Cliffs,UT,2813,2813,200.9,218,376,0.58,35,12,99,14,2024,passing
340,Cole,Stephens,Cole Stephens,/in/greencastle/greencastle-tiger-cubs/athletes/cole-stephens/football/stats/?careerid=f2r5mk4kgch44,f2r5mk4kgch44,QB,Greencastle,IN,2812,2812,234.3,196,313,0.626,29,6,115,12,2024,passing
341,Nicolas,Marble,Nicolas Marble,/ut/spanish-fork/american-leadership-academy-eagles/athletes/nicolas-marble/football/stats/?careerid=t54946mpocl99,t54946mpocl99,,American Leadership Academy,UT,2812,2812,255.6,173,299,0.579,30,12,106,11,2024,passing
342,Timothy,Cole,Timothy Cole,/fl/jacksonville/raines-vikings/athletes/timothy-cole/football/stats/?careerid=pvvt5h0vlcc44,pvvt5h0vlcc44,QB,Raines,FL,2812,2812,216.3,171,268,0.638,43,7,128,13,2024,passing
343,Torin,Wolf,Torin Wolf,/ca/clovis/buchanan-bears/athletes/torin-wolf/football/stats/?careerid=uav2v0uvlv0g0,uav2v0uvlv0g0,,Minarets,CA,2810,2810,216.2,201,288,0.698,31,4,131,13,2024,passing
344,Ryan,Rakowski,Ryan Rakowski,/ca/palos-verdes-estates/palos-verdes-sea-kings/athletes/ryan-rakowski/football/stats/?careerid=9288b9por9633,9288b9por9633,QB,Palos Verdes,CA,2809,2809,175.6,220,340,0.647,24,6,107,16,2024,passing
345,Grant,Johnson,Grant Johnson,/wa/puyallup/cascade-christian-cougars/athletes/grant-johnson/football/stats/?careerid=igp40d6em82h1,igp40d6em82h1,"QB, SS",Cascade Christian,WA,2809,2809,255.4,138,221,0.624,23,13,116,11,2024,passing
346,Logan,Duhachek,Logan Duhachek,/co/arvada/arvada-west-wildcats/athletes/logan-duhachek/football/stats/?careerid=3pmb996r3ikff,3pmb996r3ikff,QB,Arvada West,CO,2806,2806,233.8,201,297,0.677,23,10,110,12,2024,passing
347,Antorious,Johnson,Antorious Johnson,/al/calera/calera-eagles/athletes/antorious-johnson/football/stats/?careerid=jnaotjgg8vok4,jnaotjgg8vok4,QB,Calera,AL,2805,2805,280.5,195,330,0.591,19,12,91,10,2024,passing
348,Jayden,Maples,Jayden Maples,/tx/frisco/wakeland-wolverines/athletes/jayden-maples/football/stats/?careerid=91evjrq96sp66,91evjrq96sp66,QB,Wakeland,TX,2804,2804,233.7,215,325,0.662,27,10,108,12,2024,passing
349,Dane,Eisenmenger,Dane Eisenmenger,/il/tolono/tolono-unity-rockets/athletes/dane-eisenmenger/football/stats/?careerid=vks4jpl6rs877,vks4jpl6rs877,QB,Tolono Unity,IL,2802,2802,215.5,177,254,0.697,37,4,139,13,2024,passing
350,Briontay,Harris,Briontay Harris,/va/richmond/armstrong-kennedy-wildcats/athletes/briontay-harris/football/stats/?careerid=eaj8lkrgp5s99,eaj8lkrgp5s99,"QB, ATH",Armstrong (Kennedy),VA,2800,2800,233.3,160,242,0.661,29,4,138,12,2024,passing
351,Ryan,Schoffstall,Ryan Schoffstall,/ct/newtown/newtown-nighthawks/athletes/ryan-schoffstall/football/stats/?careerid=5v4c6tv6jnrg0,5v4c6tv6jnrg0,QB,Newtown,CT,2797,2797,233.1,171,286,0.598,27,13,105,12,2024,passing
352,Rio,Litmer,Rio Litmer,/ky/fort-thomas/highlands-bluebirds/athletes/rio-litmer/football/stats/?careerid=pp47f4pkuou11,pp47f4pkuou11,QB,Highlands,KY,2796,2796,199.7,193,281,0.687,33,8,128,14,2024,passing
353,Cooper,Panteck,Cooper Panteck,/oh/gates-mills/gilmour-academy-lancers/athletes/cooper-panteck/football/stats/?careerid=0mpbbsqomv988,0mpbbsqomv988,"QB, LS",Gilmour Academy,OH,2795,2795,232.9,160,244,0.656,36,2,141,12,2024,passing
354,Frankie,Trinetti,Frankie Trinetti,/oh/mentor/lake-catholic-cougars/athletes/frankie-trinetti/football/stats/?careerid=ngh8fb8b1tbrb,ngh8fb8b1tbrb,QB,Lake Catholic,OH,2794,2794,214.9,200,312,0.641,28,8,112,13,2024,passing
355,Connor,Flaherty,Connor Flaherty,/ca/lincoln/twelve-bridges-raging-rhinos/athletes/connor-flaherty/football/stats/?careerid=36edsoko2tnk4,36edsoko2tnk4,"QB, DB",Twelve Bridges,CA,2794,2794,186.3,174,233,0.747,27,3,148,15,2024,passing
356,Kayson,Brooks,Kayson Brooks,/tx/kilgore/kilgore-bulldogs/athletes/kayson-brooks/football/stats/?careerid=t3lm4buq9mnp9,t3lm4buq9mnp9,"QB, CB",Kilgore,TX,2788,2788,199.1,199,308,0.646,35,6,123,14,2024,passing
357,Brady,Vodicka,Brady Vodicka,/co/greenwood-village/cherry-creek-bruins/athletes/brady-vodicka/football/stats/?careerid=glg8rjohih2o8,glg8rjohih2o8,QB,Cherry Creek,CO,2785,2785,198.9,217,338,0.642,24,4,109,14,2024,passing
358,Bryce,Button,Bryce Button,/ky/bowling-green/south-warren-spartans/athletes/bryce-button/football/stats/?careerid=jccud52pdsqg0,jccud52pdsqg0,,South Warren,KY,2783,2783,198.8,212,306,0.693,39,8,126,14,2024,passing
359,Laki,Wallwork,Laki Wallwork,/az/phoenix/northwest-christian-crusaders/athletes/laki-wallwork/football/stats/?careerid=4940jdn1nfu77,4940jdn1nfu77,QB,Northwest Christian,AZ,2781,2781,252.8,200,296,0.676,22,3,118,11,2024,passing
360,Gavin,Ishmael,Gavin Ishmael,/co/frederick/frederick-golden-eagles/athletes/gavin-ishmael/football/stats/?careerid=m0f2ogqpr6fp9,m0f2ogqpr6fp9,"QB, CB",Frederick,CO,2780,2780,231.7,179,277,0.646,31,4,129,12,2024,passing
361,Gabe,Casanovas,Gabe Casanovas,/ca/petaluma/st-vincent-de-paul-mustangs/athletes/gabe-casanovas/football/stats/?careerid=1h2smkrktioj3,1h2smkrktioj3,QB,St. Vincent de Paul,CA,2780,2780,185.3,161,227,0.709,38,3,146,15,2024,passing
362,Matthew,Fisher,Matthew Fisher,/in/evansville/evansville-memorial-tigers/athletes/matthew-fisher/football/stats/?careerid=5dikod6clmm88,5dikod6clmm88,"QB, DB",Evansville Memorial,IN,2779,2779,231.6,185,268,0.69,34,1,141,12,2024,passing
363,Bryce,Ullman,Bryce Ullman,/tx/ganado/ganado-indians/athletes/bryce-ullman/football/stats/?careerid=09rvkas290m77,09rvkas290m77,"DB, QB",Ganado,TX,2779,2779,213.8,163,237,0.688,47,4,141,13,2024,passing
364,Neimann,Lawrence,Neimann Lawrence,/fl/miami/ransom-everglades-raiders/athletes/neimann-lawrence/football/stats/?careerid=232oip728q6k4,232oip728q6k4,QB,Ransom Everglades,FL,2777,2777,277.7,162,252,0.643,31,8,128,10,2024,passing
365,Cody,Stoever,Cody Stoever,/tx/wimberley/wimberley-texans/athletes/cody-stoever/football/stats/?careerid=dcmt2lp8v05m6,dcmt2lp8v05m6,"QB, FS",Wimberley,TX,2776,2776,185.1,164,268,0.612,33,6,126,15,2024,passing
366,Jayden,Najera,Jayden Najera,/ca/visalia/golden-west-trailblazers/athletes/jayden-najera/football/stats/?careerid=1dq2c4br21qk4,1dq2c4br21qk4,QB,Golden West,CA,2775,2775,231.2,187,274,0.682,31,8,127,12,2024,passing
367,Lincoln,Adame,Lincoln Adame,/ca/bakersfield/bakersfield-christian-eagles/athletes/lincoln-adame/football/stats/?careerid=fj1obv58uatl5,fj1obv58uatl5,QB,Bakersfield Christian,CA,2772,2772,198.0,193,313,0.617,24,12,100,14,2024,passing
368,Reid,Mcbride,Reid Mcbride,/al/montgomery/montgomery-academy-eagles/athletes/reid-mcbride/football/stats/?careerid=f2o74dh1bo133,f2o74dh1bo133,"QB, WR",Montgomery Academy,AL,2772,2772,231.0,145,235,0.617,34,4,135,12,2024,passing
369,Jimmy,Butler,Jimmy Butler,/ca/gardena/serra-cavaliers/athletes/jimmy-butler/football/stats/?careerid=4h1p6rhetu188,4h1p6rhetu188,QB,Serra,CA,2771,2771,230.9,194,298,0.651,19,6,108,12,2024,passing
370,Elijiah,Oehlke,Elijiah Oehlke,/nc/fayetteville/trinity-christian-crusaders/athletes/elijiah-oehlke/football/stats/?careerid=q11r494901b44,q11r494901b44,QB,Trinity Christian,NC,2768,2768,251.6,144,220,0.655,35,9,131,11,2024,passing
371,Thomas,Paschal,Thomas Paschal,/ca/temecula/linfield-christian-lions/athletes/thomas-paschal/football/stats/?careerid=0t10fh4bcneg0,0t10fh4bcneg0,"QB, FS",Linfield Christian,CA,2767,2767,276.7,194,322,0.602,29,9,106,10,2024,passing
372,Aaron,Segura,Aaron Segura,/tx/sonora/sonora-broncos/athletes/aaron-segura/football/stats/?careerid=98tod3t1me0i2,98tod3t1me0i2,QB,Sonora,TX,2767,2767,276.7,178,291,0.612,24,14,100,10,2024,passing
373,Grayson,Harvey,Grayson Harvey,/nc/huntersville/lake-norman-charter-knights/athletes/grayson-harvey/football/stats/?careerid=eqtgprf0a07l5,eqtgprf0a07l5,QB,Mountain Island Charter,NC,2765,2765,230.4,187,329,0.568,21,11,92,12,2024,passing
374,Luke,Lomeli,Luke Lomeli,/tx/el-paso/eastlake-falcons/athletes/luke-lomeli/football/stats/?careerid=f9sqblj3qsq22,f9sqblj3qsq22,QB,Eastlake,TX,2763,2763,251.2,194,314,0.618,31,8,113,11,2024,passing
375,Kalib,Pacheco,Kalib Pacheco,/ca/chino/don-lugo-conquistadores/athletes/kalib-pacheco/football/stats/?careerid=jgpi0tit1ujk4,jgpi0tit1ujk4,QB,Don Lugo,CA,2762,2762,251.1,192,321,0.598,27,15,96,11,2024,passing
376,Mathew,Prudencio,Mathew Prudencio,/nm/lovington/lovington-wildcats/athletes/mathew-prudencio/football/stats/?careerid=1rlgb50q2fl88,1rlgb50q2fl88,"QB, FS",Lovington,NM,2761,2761,230.1,207,311,0.666,33,7,121,12,2024,passing
377,Max,Nowlin,Max Nowlin,/or/scappoose/scappoose-indians/athletes/max-nowlin/football/stats/?careerid=83mkto3k5ht99,83mkto3k5ht99,"QB, OLB",Scappoose,OR,2761,2761,251.0,196,294,0.667,36,8,125,11,2024,passing
378,Luke,Lemke,Luke Lemke,/ca/arcata/arcata-tigers/athletes/luke-lemke/football/stats/?careerid=bd6b8lvjt69qa,bd6b8lvjt69qa,"QB, WR",Arcata,CA,2761,2761,184.1,161,280,0.575,35,7,120,15,2024,passing
379,Michael,Mitchell jr.,Michael Mitchell jr.,/ca/concord/de-la-salle-spartans/athletes/michael-mitchell-jr/football/stats/?careerid=qcvm40noe7sn7,qcvm40noe7sn7,,Archbishop Riordan,CA,2759,2759,229.9,196,295,0.664,35,11,120,12,2024,passing
380,Tanner,Payne,Tanner Payne,/nc/morehead-city/west-carteret-patriots/athletes/tanner-payne/football/stats/?careerid=0u2nh5t8su1qa,0u2nh5t8su1qa,QB,West Carteret,NC,2759,2759,250.8,189,349,0.542,32,17,90,11,2024,passing
381,Scotty,Fox,Scotty Fox,/oh/mentor/mentor-cardinals/athletes/scotty-fox/football/stats/?careerid=lrg4i90e52tqa,lrg4i90e52tqa,QB,Mentor,OH,2759,2759,197.1,183,285,0.642,33,8,123,14,2024,passing
382,Brooks,Brien,Brooks Brien,/ga/bethlehem/bethlehem-christian-academy-knights/athletes/brooks-brien/football/stats/?careerid=4cgnvj9d2ggbb,4cgnvj9d2ggbb,"QB, FS",Cherokee Bluff,GA,2758,2758,212.2,186,297,0.626,29,8,114,13,2024,passing
383,Gehrig,Orchard,Gehrig Orchard,/ut/provo/provo-bulldogs/athletes/gehrig-orchard/football/stats/?careerid=ogc44o15bt6rb,ogc44o15bt6rb,QB,Provo,UT,2757,2757,250.6,173,290,0.597,27,10,108,11,2024,passing
384,Gibby,Alvarado,Gibby Alvarado,/tx/san-antonio/holy-cross-knights/athletes/gibby-alvarado/football/stats/?careerid=a5dmprm6hmabb,a5dmprm6hmabb,QB,Holy Cross,TX,2757,2757,196.9,154,242,0.636,31,6,132,14,2024,passing
385,Luke,Keeton,Luke Keeton,/az/casa-grande/casa-grande-cougars/athletes/luke-keeton/football/stats/?careerid=1strmakurom55,1strmakurom55,"RB, CB",Casa Grande,AZ,2755,2755,275.5,164,273,0.601,28,7,118,10,2024,passing
386,Avenn,Ortiz,Avenn Ortiz,/ca/duarte/duarte-falcons/athletes/avenn-ortiz/football/stats/?careerid=dmcn2b86lcl33,dmcn2b86lcl33,QB,Duarte,CA,2752,2752,229.3,168,247,0.68,20,5,124,12,2024,passing
387,Kamario,Taylor,Kamario Taylor,/ms/macon/noxubee-county-tigers/athletes/kamario-taylor/football/stats/?careerid=g2ghnn53k5c88,g2ghnn53k5c88,"QB, FS",Noxubee County,MS,2752,2752,211.7,157,277,0.567,39,6,121,13,2024,passing
388,Graham,Simpson,Graham Simpson,/tn/martin/westview-chargers/athletes/graham-simpson/football/stats/?careerid=0rljjhimol5sc,0rljjhimol5sc,QB,Westview,TN,2752,2752,275.2,146,189,0.772,43,0,158,10,2024,passing
389,Matthew,Abramson,Matthew Abramson,/va/arlington/washington-liberty-generals/athletes/matthew-abramson/football/stats/?careerid=7dko3oqmmm7k4,7dko3oqmmm7k4,QB,Washington-Liberty,VA,2751,2751,211.6,220,317,0.694,33,13,114,13,2024,passing
390,Zach,Dillworth,Zach Dillworth,/nc/marshville/forest-hills-yellow-jackets/athletes/zach-dillworth/football/stats/?careerid=abs6ghkvgo266,abs6ghkvgo266,QB,Forest Hills,NC,2749,2749,196.4,184,285,0.646,28,10,114,14,2024,passing
391,Jared,Witherow,Jared Witherow,/oh/malvern/malvern-hornets/athletes/jared-witherow/football/stats/?careerid=vp7c5m21nqsp9,vp7c5m21nqsp9,"QB, S",Malvern,OH,2742,2742,210.9,199,280,0.711,30,9,124,13,2024,passing
392,Brock,Boyles,Brock Boyles,/ok/ada/ada-cougars/athletes/brock-boyles/football/stats/?careerid=41hjljc6qsjg0,41hjljc6qsjg0,"QB, P",Ada,OK,2742,2742,228.5,156,306,0.51,28,17,89,12,2024,passing
393,Trevyn,Wall,Trevyn Wall,/ut/payson/payson-lions/athletes/trevyn-wall/football/stats/?careerid=rfkfa4ff35ul5,rfkfa4ff35ul5,QB,Payson,UT,2738,2738,273.8,218,387,0.563,23,10,88,10,2024,passing
394,Tresten,Hass,Tresten Hass,/ne/seward/seward-bluejays/athletes/tresten-hass/football/stats/?careerid=ismv7erifu3n7,ismv7erifu3n7,"QB, CB",Seward,NE,2736,2736,228.0,216,323,0.669,27,9,109,12,2024,passing
395,Mason,Chambers,Mason Chambers,/or/bend/mountain-view-cougars/athletes/mason-chambers/football/stats/?careerid=031utpvfuok44,031utpvfuok44,,Mountain View,OR,2736,2736,248.7,170,255,0.667,35,6,132,11,2024,passing
396,Chance,Barker,Chance Barker,/wv/princeton/princeton-tigers/athletes/chance-barker/football/stats/?careerid=6g80ce9lcbno8,6g80ce9lcbno8,QB,Princeton,WV,2732,2732,210.2,144,212,0.679,36,3,144,13,2024,passing
397,Wyatt,Shaw,Wyatt Shaw,/ca/palo-cedro/redding-christian-lions/athletes/wyatt-shaw/football/stats/?careerid=oe65in0qjscsc,oe65in0qjscsc,QB,Redding Christian,CA,2731,2731,227.6,216,304,0.711,32,18,109,12,2024,passing
398,Kade,Smith,Kade Smith,/ga/trion/trion-bulldogs/athletes/kade-smith/football/stats/?careerid=bc3c7q11visl5,bc3c7q11visl5,QB,Trion,GA,2731,2731,210.1,179,294,0.609,24,4,113,13,2024,passing
399,Ralph (trey),Blakeney,Ralph (trey) Blakeney,/nc/cornelius/hough-huskies/athletes/ralph-trey-blakeney/football/stats/?careerid=dsio7e44olfrb,dsio7e44olfrb,QB,Hough,NC,2730,2730,195.0,152,247,0.615,40,5,131,14,2024,passing
400,Deagan,Rose,Deagan Rose,/ca/clovis/clovis-cougars/athletes/deagan-rose/football/stats/?careerid=22em6q5bbbbm6,22em6q5bbbbm6,QB,Clovis,CA,2729,2729,227.4,205,320,0.641,26,10,105,12,2024,passing
401,Tytus,Lehman,Tytus Lehman,/in/berne/south-adams-starfires/athletes/tytus-lehman/football/stats/?careerid=3bam9l4cge2qa,3bam9l4cge2qa,"QB, CB",South Adams,IN,2728,2728,194.9,190,326,0.583,29,15,96,14,2024,passing
402,Nash,Ott,Nash Ott,/az/yuma/yuma-catholic-shamrocks/athletes/nash-ott/football/stats/?careerid=e8mjobs8men99,e8mjobs8men99,QB,Yuma Catholic,AZ,2728,2728,209.8,166,267,0.622,35,10,120,13,2024,passing
403,Jacob,Janecek,Jacob Janecek,/tx/lucas/lovejoy-leopards/athletes/jacob-janecek/football/stats/?careerid=5mgvel31lk788,5mgvel31lk788,QB,Lovejoy,TX,2726,2726,194.7,221,354,0.624,35,13,104,14,2024,passing
404,Jayden,Miller,Jayden Miller,/fl/fort-lauderdale/nsu-university-sharks/athletes/jayden-miller/football/stats/?careerid=ukkrfqc3muree,ukkrfqc3muree,QB,NSU University,FL,2726,2726,247.8,179,266,0.673,20,6,117,11,2024,passing
405,Daniel,Gomez,Daniel Gomez,/ca/hanford/hanford-bullpups/athletes/daniel-gomez/football/stats/?careerid=ml3kedkh2uil5,ml3kedkh2uil5,QB,Hanford,CA,2726,2726,247.8,159,242,0.657,28,6,132,11,2024,passing
406,Champ,Mayo,Champ Mayo,/tx/temple/temple-wildcats/athletes/champ-mayo/football/stats/?careerid=c996jfe64dgaa,c996jfe64dgaa,QB,Temple,TX,2724,2724,247.6,183,281,0.651,24,8,113,11,2024,passing
407,Lan,Farmer,Lan Farmer,/nc/shelby/shelby-golden-lions/athletes/lan-farmer/football/stats/?careerid=41p54r5reanaa,41p54r5reanaa,QB,Shelby,NC,2723,2723,194.5,182,286,0.636,32,12,115,14,2024,passing
408,Seth,Hanson,Seth Hanson,/az/phoenix/desert-vista-thunder/athletes/seth-hanson/football/stats/?careerid=vnt1lqeju5sn7,vnt1lqeju5sn7,QB,Desert Vista,AZ,2721,2721,272.1,198,328,0.604,24,8,101,10,2024,passing
409,Grant,Stupak,Grant Stupak,/ct/fairfield/ludlowe-falcons/athletes/grant-stupak/football/stats/?careerid=1814f1i5tir11,1814f1i5tir11,QB,Ludlowe,CT,2721,2721,247.4,196,316,0.62,20,10,98,11,2024,passing
410,Landen,Griffith,Landen Griffith,/ok/talihina/talihina-golden-tigers/athletes/landen-griffith/football/stats/?careerid=g6j1hh6fjq1sc,g6j1hh6fjq1sc,"QB, FS",Talihina,OK,2719,2719,194.2,195,307,0.635,31,3,122,14,2024,passing
411,Parker,Zikmund,Parker Zikmund,/ne/central-city/central-city-bison/athletes/parker-zikmund/football/stats/?careerid=oncep57aksudd,oncep57aksudd,"QB, SS",Central City,NE,2718,2718,209.1,194,325,0.597,37,16,104,13,2024,passing
412,Mack,Cooper,Mack Cooper,/ca/long-beach/woodrow-wilson-bruins/athletes/mack-cooper/football/stats/?careerid=hh0kqq9mh5mrb,hh0kqq9mh5mrb,QB,Woodrow Wilson,CA,2716,2716,194.0,174,287,0.606,21,10,102,14,2024,passing
413,Darrèll,"""juney"" atkins jr","Darrèll ""juney"" atkins jr",/ar/camden/camden-fairview-cardinals/athletes/darr%C3%A8ll-juney-atkins-jr/football/stats/?careerid=qh5n9tkftl6k4,qh5n9tkftl6k4,QB,Camden Fairview,AR,2714,2714,226.2,180,274,0.657,27,4,125,12,2024,passing
414,William,Black,William Black,/tx/addison/greenhill-hornets/athletes/william-black/football/stats/?careerid=tpse3209o3uff,tpse3209o3uff,"QB, FS",Greenhill,TX,2710,2710,301.1,193,281,0.687,27,5,124,9,2024,passing
415,Kolton,Matson,Kolton Matson,/wa/lake-stevens/lake-stevens-vikings/athletes/kolton-matson/football/stats/?careerid=4jlg5rpnsc5ue,4jlg5rpnsc5ue,QB,Lake Stevens,WA,2710,2710,225.8,186,277,0.671,27,12,113,12,2024,passing
416,Bjorn,Jurgensen,Bjorn Jurgensen,/fl/orlando/dr-phillips-panthers/athletes/bjorn-jurgensen/football/stats/?careerid=hsfnj8ikt1bqa,hsfnj8ikt1bqa,QB,Bishop Moore,FL,2709,2709,208.4,173,261,0.663,27,4,129,13,2024,passing
417,Nolan,Wright,Nolan Wright,/wa/bellingham/sehome-mariners/athletes/nolan-wright/football/stats/?careerid=cega3p8rg0lh1,cega3p8rg0lh1,"QB, SS",Sehome,WA,2708,2708,246.2,181,318,0.569,33,13,103,11,2024,passing
418,Dylan,Luekenga,Dylan Luekenga,/id/boise/borah-lions/athletes/dylan-luekenga/football/stats/?careerid=jd6eu5fp4dom6,jd6eu5fp4dom6,QB,Borah,ID,2707,2707,270.7,230,347,0.663,21,10,98,10,2024,passing
419,Aidan,Lopez,Aidan Lopez,/ca/folsom/folsom-bulldogs/athletes/aidan-lopez/football/stats/?careerid=m70rnqfbti3n7,m70rnqfbti3n7,QB,Casa Roble,CA,2707,2707,225.6,179,287,0.624,31,12,112,12,2024,passing
420,Dax,Varnadore,Dax Varnadore,/al/fort-payne/fort-payne-wildcats/athletes/dax-varnadore/football/stats/?careerid=bpiufcmm2b1dd,bpiufcmm2b1dd,QB,Fort Payne,AL,2702,2702,207.8,219,351,0.624,25,4,105,13,2024,passing
421,Graham,Junge,Graham Junge,/mi/flat-rock/flat-rock-rams/athletes/graham-junge/football/stats/?careerid=u318n1n9bensc,u318n1n9bensc,QB,Flat Rock,MI,2702,2702,207.8,178,276,0.645,37,9,123,13,2024,passing
422,George,Grant,George Grant,/fl/tallahassee/maclay-marauders/athletes/george-grant/football/stats/?careerid=3er14itdl5qqa,3er14itdl5qqa,"QB, WR",Maclay,FL,2701,2701,245.5,190,289,0.657,26,6,117,11,2024,passing
423,Michael,Johnson,Michael Johnson,/ga/hampton/dutchtown-bulldogs/athletes/michael-johnson/football/stats/?careerid=6q3ri1jv2pmee,6q3ri1jv2pmee,QB,Dutchtown,GA,2700,2700,225.0,178,310,0.574,24,6,104,12,2024,passing
424,Travis,Frazier,Travis Frazier,/ca/anaheim/esperanza-aztecs/athletes/travis-frazier/football/stats/?careerid=86bogu1d7k3o8,86bogu1d7k3o8,QB,Esperanza,CA,2697,2697,245.2,181,293,0.618,31,9,114,11,2024,passing
425,Ej,Archield jr,Ej Archield jr,/fl/tampa/gaither-cowboys/athletes/ej-archield-jr/football/stats/?careerid=cd0qrdcbmu099,cd0qrdcbmu099,QB,Gaither,FL,2695,2695,224.6,178,294,0.605,21,11,99,12,2024,passing
426,Kaleb,Richardson,Kaleb Richardson,/nc/norwood/south-stanly-rebel-bulls/athletes/kaleb-richardson/football/stats/?careerid=rgnmdbc0ig6h1,rgnmdbc0ig6h1,"QB, SS",South Stanly,NC,2695,2695,245.0,153,218,0.702,30,14,125,11,2024,passing
