passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
296,Gavin,Sumrall,Gavin Sumrall,/al/alabaster/kingwood-christian-lions/athletes/gavin-sumrall/football/stats/?careerid=bj0h661a1lmsc,bj0h661a1lmsc,"QB, DB",Kingwood Christian,AL,2673,2673,205.6,153,265,0.577,34,7,121,13,2013,passing
297,Karson,Sharpe,Karson Sharpe,/nc/kernersville/east-forsyth-eagles/athletes/karson-sharpe/football/stats/?careerid=0odn5g0a6k6n7,0odn5g0a6k6n7,QB,East Forsyth,NC,2672,2672,205.5,155,261,0.594,26,10,111,13,2013,passing
298,Lj,Hendren,Lj Hendren,/nc/hays/north-wilkes-vikings/athletes/lj-hendren/football/stats/?careerid=bjv5d8c7nes66,bjv5d8c7nes66,"QB, DB",North Wilkes,NC,2668,2668,205.2,158,252,0.627,30,7,126,13,2013,passing
299,Jeremiah,Evans,Jeremiah Evans,/ut/pleasant-grove/pleasant-grove-vikings/athletes/jeremiah-evans/football/stats/?careerid=r07evh81sks66,r07evh81sks66,QB,Pleasant Grove,UT,2667,2667,222.2,164,315,0.521,18,10,87,12,2013,passing
300,Larry,Pryor,Larry Pryor,/tx/sulphur-springs/sulphur-springs-wildcats/athletes/larry-pryor/football/stats/?careerid=2qam3pf1sejl5,2qam3pf1sejl5,"QB, FS",Sulphur Springs,TX,2666,2666,222.2,170,285,0.596,26,6,112,12,2013,passing
301,Kelly,Bryant,Kelly Bryant,/sc/piedmont/wren-hurricanes/athletes/kelly-bryant/football/stats/?careerid=tv53hrgregdl5,tv53hrgregdl5,"QB, ATH",Wren,SC,2665,2665,222.1,187,298,0.628,29,8,113,12,2013,passing
302,Ben,Sjobakken,Ben Sjobakken,/co/longmont/silver-creek-raptors/athletes/ben-sjobakken/football/stats/?careerid=j944fh415bug0,j944fh415bug0,"QB, DB",Silver Creek,CO,2663,2663,221.9,181,286,0.633,28,7,116,12,2013,passing
303,Redmond,Delmar,Redmond Delmar,/az/kayenta/monument-valley-mustangs/athletes/redmond-delmar/football/stats/?careerid=g74qiit40fh33,g74qiit40fh33,"QB, DB",Monument Valley,AZ,2662,2662,242.0,187,324,0.577,26,8,101,11,2013,passing
304,Kyle,Popkes,Kyle Popkes,/mo/paris/paris-coyotes/athletes/kyle-popkes/football/stats/?careerid=a9a67b72bvm22,a9a67b72bvm22,"QB, DB",Paris,MO,2661,2661,241.9,176,378,0.466,33,19,78,11,2013,passing
305,Ramar,Williams,Ramar Williams,/md/forestville/bishop-mcnamara-mustangs/athletes/ramar-williams/football/stats/?careerid=f3uiml8u5p9ee,f3uiml8u5p9ee,"QB, DB",Bishop McNamara,MD,2659,2659,265.9,161,260,0.619,24,10,111,10,2013,passing
306,Marcus,Mcmaryion,Marcus Mcmaryion,/ca/dinuba/dinuba-emperors/athletes/marcus-mcmaryion/football/stats/?careerid=drn1c2hghdbaa,drn1c2hghdbaa,QB,Dinuba,CA,2659,2659,204.5,155,282,0.55,28,9,107,13,2013,passing
307,Nick,Marsilio,Nick Marsilio,/pa/harrisburg/bishop-mcdevitt-crusaders/athletes/nick-marsilio/football/stats/?careerid=j40l00g09ncg0,j40l00g09ncg0,QB,Bishop McDevitt,PA,2657,2657,166.1,171,289,0.592,31,10,111,16,2013,passing
308,Roger,Engle,Roger Engle,/oh/lorain/clearview-clippers/athletes/roger-engle/football/stats/?careerid=30bq0vh3k0caa,30bq0vh3k0caa,"QB, LB",Clearview,OH,2655,2655,265.5,180,285,0.632,27,7,115,10,2013,passing
309,Shea,Patterson,Shea Patterson,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/shea-patterson/football/stats/?careerid=qbr3ab1ohflj3,qbr3ab1ohflj3,QB,Calvary Baptist Academy,LA,2655,2655,204.2,138,223,0.619,34,4,135,13,2013,passing
310,CJ ,Toomer,CJ  Toomer,/ak/anchorage/service-cougars/athletes/cj-toomer/football/stats/?careerid=6bik10vvnjai2,6bik10vvnjai2,"QB, DB",Service,AK,2654,2654,265.4,175,330,0.53,30,14,92,10,2013,passing
311,Andrew,Tarantino,Andrew Tarantino,/ct/newtown/newtown-nighthawks/athletes/andrew-tarantino/football/stats/?careerid=2k70ulck97tue,2k70ulck97tue,QB,Newtown,CT,2653,2653,221.1,168,292,0.575,33,9,113,12,2013,passing
312,Chris,Guillen,Chris Guillen,/ca/sacramento/christian-brothers-falcons/athletes/chris-guillen/football/stats/?careerid=vlt7955fuvrj3,vlt7955fuvrj3,"QB, FS",Christian Brothers,CA,2652,2652,204.0,236,389,0.607,24,11,90,13,2013,passing
313,Kelly,Cordova,Kelly Cordova,/tx/frisco/centennial-titans/athletes/kelly-cordova/football/stats/?careerid=tlip7damvbsg0,tlip7damvbsg0,"QB, WR",Centennial,TX,2651,2651,220.9,203,349,0.582,23,6,97,12,2013,passing
314,Micah,Wilson,Micah Wilson,/ok/tulsa/lincoln-christian-bulldogs/athletes/micah-wilson/football/stats/?careerid=igftffn7r6crb,igftffn7r6crb,"QB, DB",Lincoln Christian,OK,2650,2650,203.8,210,346,0.607,30,14,97,13,2013,passing
315,Alec,Ditoro,Alec Ditoro,/ne/papillion/papillion-lavista-monarchs/athletes/alec-ditoro/football/stats/?careerid=4aniupklmi1rb,4aniupklmi1rb,QB,Papillion-LaVista,NE,2650,2650,240.9,209,329,0.635,27,12,101,11,2013,passing
316,Drew,Cortez,Drew Cortez,/mo/st-joseph/lafayette-fighting-irish/athletes/drew-cortez/football/stats/?careerid=t0nbdaf1lakff,t0nbdaf1lakff,QB,Lafayette,MO,2650,2650,240.9,165,289,0.571,29,10,107,11,2013,passing
317,Matt,Albright,Matt Albright,/ca/nipomo/nipomo-titans/athletes/matt-albright/football/stats/?careerid=ta7f3j6f7rgaa,ta7f3j6f7rgaa,QB,Nipomo,CA,2648,2648,240.7,206,360,0.572,29,9,97,11,2013,passing
318,Luke,Napolitano,Luke Napolitano,/ca/newport-beach/corona-del-mar-sea-kings/athletes/luke-napolitano/football/stats/?careerid=p98kbfcg1scee,p98kbfcg1scee,"QB, P",Corona del Mar,CA,2645,2645,165.3,197,316,0.623,25,11,101,16,2013,passing
319,Jake,Young,Jake Young,/ca/hanford/hanford-bullpups/athletes/jake-young/football/stats/?careerid=43vsbrjlnhvg0,43vsbrjlnhvg0,QB,Hanford,CA,2643,2643,240.3,179,278,0.644,17,7,105,11,2013,passing
320,Cody,Henry,Cody Henry,/fl/pensacola/pensacola-catholic-crusaders/athletes/cody-henry/football/stats/?careerid=mr5qhn5jpr7h1,mr5qhn5jpr7h1,QB,Pensacola Catholic,FL,2642,2642,203.2,161,268,0.601,30,5,123,13,2013,passing
321,Peyton,Remy,Peyton Remy,/co/parker/legend-titans/athletes/peyton-remy/football/stats/?careerid=1jm17nlap0a99,1jm17nlap0a99,QB,Legend,CO,2640,2640,264.0,176,295,0.597,31,11,109,10,2013,passing
322,Hayden,H. sphire,Hayden H. sphire,/ga/suwanee/north-gwinnett-bulldogs/athletes/hayden-h-sphire/football/stats/?careerid=pr9227pugaa33,pr9227pugaa33,QB,North Gwinnett,GA,2639,2639,203.0,190,325,0.585,34,14,102,13,2013,passing
323,Trevor,Swenson,Trevor Swenson,/nv/las-vegas/las-vegas-wildcats/athletes/trevor-swenson/football/stats/?careerid=qs5bntuiksaff,qs5bntuiksaff,QB,Las Vegas,NV,2638,2638,239.8,197,338,0.583,28,15,92,11,2013,passing
324,Collin,Barthel,Collin Barthel,/in/indianapolis/cathedral-fighting-irish/athletes/collin-barthel/football/stats/?careerid=ujn7v5vvp5100,ujn7v5vvp5100,QB,Cathedral,IN,2638,2638,202.9,176,276,0.638,23,8,111,13,2013,passing
325,Jack,Mcinally,Jack Mcinally,/ca/huntington-beach/brethren-christian-warriors/athletes/jack-mcinally/football/stats/?careerid=77khpjnh75855,77khpjnh75855,"QB, P",Brethren Christian,CA,2638,2638,263.8,155,268,0.578,11,9,91,10,2013,passing
326,Keenan,Moore,Keenan Moore,/ga/atlanta/jackson-jaguars/athletes/keenan-moore/football/stats/?careerid=nkudtfnl3qkm6,nkudtfnl3qkm6,QB,Jackson,GA,2636,2636,263.6,158,315,0.502,24,10,91,10,2013,passing
327,Connor,Wilkie,Connor Wilkie,/mn/andover/andover-huskies/athletes/connor-wilkie/football/stats/?careerid=2c9sf0t6tnsk4,2c9sf0t6tnsk4,QB,Andover,MN,2633,2633,239.4,166,297,0.559,25,15,93,11,2013,passing
328,Luke,McDermott,Luke McDermott,/az/fountain-hills/fountain-hills-falcons/athletes/luke-mcdermott/football/stats/?careerid=ifolkfq9k7j44,ifolkfq9k7j44,"QB, FS",Fountain Hills,AZ,2630,2630,239.1,192,292,0.658,26,5,117,11,2013,passing
329,Blake,Luker,Blake Luker,/in/new-palestine/new-palestine-dragons/athletes/blake-luker/football/stats/?careerid=hprlbaqj2mivf,hprlbaqj2mivf,"QB, DB",New Palestine,IN,2630,2630,187.9,176,253,0.696,33,3,138,14,2013,passing
330,Zak,Mizell,Zak Mizell,/tn/franklin/page-patriots/athletes/zak-mizell/football/stats/?careerid=6bn8i2l4akkcc,6bn8i2l4akkcc,"QB, P",Page,TN,2629,2629,239.0,215,391,0.55,19,14,77,11,2013,passing
331,Eric,Cosmopulos,Eric Cosmopulos,/ri/providence/moses-brown-quakers/athletes/eric-cosmopulos/football/stats/?careerid=9v0vr22otstvf,9v0vr22otstvf,QB,Moses Brown,RI,2629,2629,219.1,174,286,0.608,31,9,114,12,2013,passing
332,D'eriq,King,D'eriq King,/tx/manvel/manvel-mavericks/athletes/deriq-king/football/stats/?careerid=euc0rlhuj0qvf,euc0rlhuj0qvf,QB,Manvel,TX,2628,2628,187.7,168,255,0.659,36,8,126,14,2013,passing
333,Brady,Davis,Brady Davis,/ms/columbus/new-hope-trojans/athletes/brady-davis/football/stats/?careerid=3d47rh9siem00,3d47rh9siem00,QB,New Hope,MS,2626,2626,238.7,165,328,0.503,23,9,89,11,2013,passing
334,Keon,Howard,Keon Howard,/ms/laurel/laurel-golden-tornadoes/athletes/keon-howard/football/stats/?careerid=3ovc6g52s61ee,3ovc6g52s61ee,QB,Laurel,MS,2625,2625,187.5,166,321,0.517,25,17,83,14,2013,passing
335,Luke,Lancaster,Luke Lancaster,/sc/gaffney/gaffney-indians/athletes/luke-lancaster/football/stats/?careerid=84lr6p7snhotd,84lr6p7snhotd,QB,SouthLake Christian Academy,NC,2622,2622,262.2,129,198,0.652,19,7,126,10,2013,passing
336,Coleman,Key,Coleman Key,/ok/broken-arrow/broken-arrow-tigers/athletes/coleman-key/football/stats/?careerid=sk1dcbmjv1vff,sk1dcbmjv1vff,QB,Broken Arrow,OK,2621,2621,201.6,207,336,0.616,29,8,105,13,2013,passing
337,Toney,Hawkins,Toney Hawkins,/ar/morrilton/morrilton-devil-dogs/athletes/toney-hawkins/football/stats/?careerid=tqduct48c75td,tqduct48c75td,"QB, WR",Morrilton,AR,2617,2617,174.5,184,305,0.603,28,9,106,15,2013,passing
338,Braxton,Thais,Braxton Thais,/co/littleton/dakota-ridge-eagles/athletes/braxton-thais/football/stats/?careerid=m8kk77u2f9555,m8kk77u2f9555,,Dakota Ridge,CO,2616,2616,218.0,189,319,0.592,26,10,100,12,2013,passing
339,Harry,Satterwhite,Harry Satterwhite,/al/mobile/mcgill-toolen-yellowjackets/athletes/harry-satterwhite/football/stats/?careerid=ol1d8otf4hntd,ol1d8otf4hntd,,McGill-Toolen,AL,2615,2615,186.8,185,290,0.638,27,10,109,14,2013,passing
340,Geovari,Mccollister,Geovari Mccollister,/tx/tyler/john-tyler-lions/athletes/geovari-mccollister/football/stats/?careerid=rmd595mfksk22,rmd595mfksk22,QB,Tyler,TX,2615,2615,237.7,175,269,0.651,22,6,115,11,2013,passing
341,Blake,Over,Blake Over,/pa/loysburg/northern-bedford-county-panthers/athletes/blake-over/football/stats/?careerid=acot5tanddjl5,acot5tanddjl5,"QB, DB",Northern Bedford County,PA,2613,2613,237.5,175,287,0.61,30,8,114,11,2013,passing
342,Rj,Hartmann,Rj Hartmann,/ca/clovis/clovis-cougars/athletes/rj-hartmann/football/stats/?careerid=vckk99ojot7l5,vckk99ojot7l5,QB,Clovis,CA,2602,2602,200.2,211,326,0.647,17,9,95,13,2013,passing
343,Easton,Bruere,Easton Bruere,/nm/rio-rancho/rio-rancho-rams/athletes/easton-bruere/football/stats/?careerid=gqf0vu1t8rn66,gqf0vu1t8rn66,QB,Rio Rancho,NM,2601,2601,260.1,164,242,0.678,30,13,121,10,2013,passing
344,Chase,Noonan,Chase Noonan,/ga/dallas/north-paulding-wolfpack/athletes/chase-noonan/football/stats/?careerid=blde900knk7ue,blde900knk7ue,"QB, RB",North Paulding,GA,2600,2600,200.0,144,244,0.59,30,3,130,13,2013,passing
345,Chase,London,Chase London,/tx/wichita-falls/rider-raiders/athletes/chase-london/football/stats/?careerid=65205777td3sc,65205777td3sc,"QB, FB",Rider,TX,2596,2596,236.0,163,272,0.599,29,6,118,11,2013,passing
346,Scott,Lloyd,Scott Lloyd,/ca/fullerton/fullerton-indians/athletes/scott-lloyd/football/stats/?careerid=lsevuvro3s677,lsevuvro3s677,QB,Fullerton,CA,2593,2593,199.5,180,296,0.608,31,4,119,13,2013,passing
347,Jacob,Lewis,Jacob Lewis,/ga/jefferson/jackson-county-panthers/athletes/jacob-lewis/football/stats/?careerid=04vhmf89bl9sc,04vhmf89bl9sc,QB,Jackson County,GA,2592,2592,235.6,164,275,0.596,27,7,113,11,2013,passing
348,Adam,Daly,Adam Daly,/va/falls-church/falls-church-jaguars/athletes/adam-daly/football/stats/?careerid=vnqrir544fkbb,vnqrir544fkbb,QB,Falls Church,VA,2586,2586,215.5,211,356,0.593,22,12,88,12,2013,passing
349,Travis,Sabdo,Travis Sabdo,/nc/havelock/havelock-rams/athletes/travis-sabdo/football/stats/?careerid=s8nkcao2uvp88,s8nkcao2uvp88,QB,Havelock,NC,2584,2584,161.5,154,247,0.623,36,5,129,16,2013,passing
350,Jacob,Couch,Jacob Couch,/fl/brandon/families-instructing-students-homeschool-hawks/athletes/jacob-couch/football/stats/?careerid=o9mtnsjmredrb,o9mtnsjmredrb,QB,Families Instructing Students HomeSchool,FL,2583,2583,258.3,195,314,0.621,50,9,116,10,2013,passing
351,Jacob,Knipp,Jacob Knipp,/co/arvada/ralston-valley-mustangs/athletes/jacob-knipp/football/stats/?careerid=b6snpu384m4ue,b6snpu384m4ue,QB,Ralston Valley,CO,2580,2580,234.5,184,261,0.705,24,5,125,11,2013,passing
352,Thomas,Ganaden,Thomas Ganaden,/mo/lees-summit/lees-summit-west-titans/athletes/thomas-ganaden/football/stats/?careerid=bpbifnsvlb8ue,bpbifnsvlb8ue,QB,Lee's Summit West,MO,2576,2576,184.0,165,227,0.727,27,5,140,14,2013,passing
353,Jacob,Wade,Jacob Wade,/mo/strafford/strafford-indians/athletes/jacob-wade/football/stats/?careerid=noh0hnocl62dd,noh0hnocl62dd,"ILB, QB",Strafford,MO,2575,2575,234.1,156,254,0.614,31,4,129,11,2013,passing
354,Jack,Neary,Jack Neary,/wa/issaquah/issaquah-eagles/athletes/jack-neary/football/stats/?careerid=lvs34u00ci9ff,lvs34u00ci9ff,QB,Issaquah,WA,2572,2572,257.2,183,272,0.673,30,5,127,10,2013,passing
355,Clayton,Welch,Clayton Welch,/ca/chico/chico-panthers/athletes/clayton-welch/football/stats/?careerid=kn3650nettdm6,kn3650nettdm6,QB,Chico,CA,2571,2571,214.2,163,299,0.545,33,8,109,12,2013,passing
356,Tom,Honyotski,Tom Honyotski,/ct/west-hartford/hall-titans/athletes/tom-honyotski/football/stats/?careerid=i0eus5csogv99,i0eus5csogv99,QB,Hall,CT,2571,2571,233.7,145,286,0.507,24,8,98,11,2013,passing
357,Drayton,Arnold,Drayton Arnold,/sc/myrtle-beach/myrtle-beach-seahawks/athletes/drayton-arnold/football/stats/?careerid=oe82t7gp09dtd,oe82t7gp09dtd,QB,Myrtle Beach,SC,2570,2570,183.6,163,299,0.545,31,12,101,14,2013,passing
358,Anthony,Mcbride,Anthony Mcbride,/ca/san-jose/piedmont-hills-pirates/athletes/anthony-mcbride/football/stats/?careerid=dnrbjpd2i7v22,dnrbjpd2i7v22,"QB, DB",Piedmont Hills,CA,2569,2569,214.1,168,308,0.545,38,14,103,12,2013,passing
359,Joe,Slattery,Joe Slattery,/nj/cedar-grove/cedar-grove-panthers/athletes/joe-slattery/football/stats/?careerid=m0vpq4slkegn7,m0vpq4slkegn7,"QB, DB",Cedar Grove,NJ,2569,2569,233.5,122,187,0.652,32,12,121,11,2013,passing
360,"Robert ""mikey""",Anerton,"Robert ""mikey"" Anerton",/va/west-point/west-point-pointers/athletes/robert-mikey-anerton/football/stats/?careerid=ime3bdmak0dl5,ime3bdmak0dl5,"QB, DB",West Point,VA,2567,2567,233.4,125,228,0.548,32,11,114,11,2013,passing
361,Jamarius,Smith,Jamarius Smith,/ms/meridian/meridian-wildcats/athletes/jamarius-smith/football/stats/?careerid=7t0mlm5vdaj99,7t0mlm5vdaj99,QB,Meridian,MS,2565,2565,183.2,145,265,0.547,20,10,97,14,2013,passing
362,Elway,Tubbs,Elway Tubbs,/co/colorado-springs/vista-ridge-wolves/athletes/elway-tubbs/football/stats/?careerid=3hn3j0p8tr5ue,3hn3j0p8tr5ue,QB,Vista Ridge,CO,2564,2564,233.1,192,311,0.617,25,13,97,11,2013,passing
363,Jake,Hendershot,Jake Hendershot,/in/lizton/tri-west-hendricks-bruins/athletes/jake-hendershot/football/stats/?careerid=v240vebtj1t66,v240vebtj1t66,"QB, ILB",Tri-West Hendricks,IN,2564,2564,213.7,158,300,0.527,20,8,93,12,2013,passing
364,Derek,Coppedge,Derek Coppedge,/tx/lubbock/roosevelt-eagles/athletes/derek-coppedge/football/stats/?careerid=j88ffqa32jfm6,j88ffqa32jfm6,QB,Roosevelt,TX,2563,2563,256.3,213,376,0.566,24,9,89,10,2013,passing
365,Ian,Book,Ian Book,/ca/el-dorado-hills/oak-ridge-trojans/athletes/ian-book/football/stats/?careerid=t30bhde454u99,t30bhde454u99,QB,Oak Ridge,CA,2558,2558,182.7,204,340,0.6,30,5,107,14,2013,passing
366,Mike,White,Mike White,/ny/new-windsor/cornwall-central-dragons/athletes/mike-white/football/stats/?careerid=s3944ockme4cc,s3944ockme4cc,QB,Cornwall Central,NY,2557,2557,213.1,143,244,0.586,26,5,122,12,2013,passing
367,Michael,Moore,Michael Moore,/ca/loomis/del-oro-golden-eagles/athletes/michael-moore/football/stats/?careerid=a2n8v29h770td,a2n8v29h770td,"QB, DB",Del Oro,CA,2555,2555,159.7,179,307,0.583,29,11,102,16,2013,passing
368,Heath,Burchfield,Heath Burchfield,/al/madison/james-clemens-jets/athletes/heath-burchfield/football/stats/?careerid=ql8qe51gvc1rb,ql8qe51gvc1rb,QB,James Clemens,AL,2554,2554,255.4,172,285,0.604,10,0,101,10,2013,passing
369,Jonathan,Walters,Jonathan Walters,/ca/saratoga/saratoga-falcons/athletes/jonathan-walters/football/stats/?careerid=gnref7qksiio8,gnref7qksiio8,QB,Saratoga,CA,2553,2553,283.7,224,364,0.615,23,14,88,9,2013,passing
370,Sonny,Abramson,Sonny Abramson,/nj/sparta/pope-john-xxiii/athletes/sonny-abramson/football/stats/?careerid=iin188khndl99,iin188khndl99,QB,Pope John XXIII,NJ,2552,2552,232.0,124,205,0.605,33,6,132,11,2013,passing
371,Nick,Jones,Nick Jones,/sc/florence/south-florence-bruins/athletes/nick-jones/football/stats/?careerid=lg93hssjcs4rb,lg93hssjcs4rb,QB,South Florence,SC,2551,2551,212.6,200,334,0.599,35,10,106,12,2013,passing
372,Nick,Rourke,Nick Rourke,/oh/sidney/lehman-catholic-cavaliers/athletes/nick-rourke/football/stats/?careerid=dp68nkvl89a99,dp68nkvl89a99,"QB, S",Lehman Catholic,OH,2551,2551,212.6,168,293,0.573,28,9,105,12,2013,passing
373,Jhakari,Harrison,Jhakari Harrison,/fl/coconut-creek/coconut-creek-cougars/athletes/jhakari-harrison/football/stats/?careerid=18blu1bnr5ivf,18blu1bnr5ivf,QB,Coconut Creek,FL,2550,2550,255.0,180,309,0.583,23,10,96,10,2013,passing
374,Nick,Zurcher,Nick Zurcher,/oh/ashland/ashland-arrows/athletes/nick-zurcher/football/stats/?careerid=abfj26thfkj99,abfj26thfkj99,QB,Ashland,OH,2547,2547,254.7,191,320,0.597,26,10,99,10,2013,passing
375,Griffin,Pickler,Griffin Pickler,/tx/colleyville/colleyville-heritage-panthers/athletes/griffin-pickler/football/stats/?careerid=roh8qiijvl8g0,roh8qiijvl8g0,QB,Colleyville Heritage,TX,2545,2545,231.4,165,250,0.66,28,8,124,11,2013,passing
376,Jalen,Greene,Jalen Greene,/ca/gardena/serra-cavaliers/athletes/jalen-greene/football/stats/?careerid=ohq0r9spjkp00,ohq0r9spjkp00,QB,Serra,CA,2544,2544,181.7,134,229,0.585,33,6,126,14,2013,passing
377,Anthony,Williams,Anthony Williams,/ca/vallejo/st-patrick-st-vincent-bruins/athletes/anthony-williams/football/stats/?careerid=235g34oe71300,235g34oe71300,"QB, LB",St. Patrick-St. Vincent,CA,2536,2536,230.5,135,299,0.452,22,22,69,11,2013,passing
378,Kyle,Allen,Kyle Allen,/az/scottsdale/desert-mountain-wolves/athletes/kyle-allen/football/stats/?careerid=gkd2ge7c77lee,gkd2ge7c77lee,QB,Desert Mountain,AZ,2535,2535,253.5,186,272,0.684,29,10,118,10,2013,passing
379,Jack,Barmasse,Jack Barmasse,/ca/agoura/agoura-chargers/athletes/jack-barmasse/football/stats/?careerid=81k0embus5pue,81k0embus5pue,"QB, P",Agoura,CA,2533,2533,230.3,199,308,0.646,24,5,109,11,2013,passing
380,Greyson,Tempel,Greyson Tempel,/ks/garden-city/garden-city-buffaloes/athletes/greyson-tempel/football/stats/?careerid=c1s659mgn12ff,c1s659mgn12ff,"QB, DB",Garden City,KS,2532,2532,211.0,150,283,0.53,26,9,101,12,2013,passing
381,Dj,Pearson,Dj Pearson,/ga/johns-creek/northview-titans/athletes/dj-pearson/football/stats/?careerid=jr9149gvtcbue,jr9149gvtcbue,,Northview,GA,2531,2531,253.1,206,344,0.599,19,6,94,10,2013,passing
382,Jack,Smith,Jack Smith,/in/bloomington/bloomington-north-cougars/athletes/jack-smith/football/stats/?careerid=kgvo39vo87u33,kgvo39vo87u33,"QB, DB",Bloomington North,IN,2530,2530,210.8,159,303,0.525,30,12,97,12,2013,passing
383,Linden,Kaliff,Linden Kaliff,/ne/york/york-dukes/athletes/linden-kaliff/football/stats/?careerid=uvb8684o7r511,uvb8684o7r511,"DB, QB",York,NE,2529,2529,194.5,155,270,0.574,16,12,90,13,2013,passing
384,Dimonic,Mckinzy,Dimonic Mckinzy,/ks/kansas-city/wyandotte-bulldogs/athletes/dimonic-mckinzy/football/stats/?careerid=3clo25f20k6bb,3clo25f20k6bb,"QB, DB",Wyandotte,KS,2527,2527,280.8,156,295,0.529,26,14,91,9,2013,passing
385,Carter,Hankins,Carter Hankins,/ms/brooklyn/forrest-county-agricultural-aggies/athletes/carter-hankins/football/stats/?careerid=c4095095u1pg0,c4095095u1pg0,QB,Forrest County Agricultural,MS,2527,2527,168.5,130,236,0.551,29,9,116,15,2013,passing
386,Max,Meylor,Max Meylor,/wi/mount-horeb/mount-horeb-barneveld-vikings/athletes/max-meylor/football/stats/?careerid=tlctprt3eg5k4,tlctprt3eg5k4,"QB, DB",Mount Horeb/Barneveld,WI,2526,2526,210.5,164,261,0.628,24,8,113,12,2013,passing
387,Connor,York,Connor York,/tn/baxter/upperman-bees/athletes/connor-york/football/stats/?careerid=2gaodksqokovf,2gaodksqokovf,"QB, ATH",Upperman,TN,2524,2524,180.3,149,242,0.616,35,8,123,14,2013,passing
388,Caleb,Hill,Caleb Hill,/tx/brenham/brenham-cubs/athletes/caleb-hill/football/stats/?careerid=jtakq8iqma555,jtakq8iqma555,QB,Brenham,TX,2523,2523,157.7,143,236,0.606,23,6,119,16,2013,passing
389,Michael,Carrillo,Michael Carrillo,/ca/el-cajon/christian-patriots/athletes/michael-carrillo/football/stats/?careerid=qq3undm0e44dd,qq3undm0e44dd,QB,Christian,CA,2523,2523,194.1,142,222,0.64,32,2,139,13,2013,passing
390,Nolan,Brammer,Nolan Brammer,/ca/hesperia/oak-hills-bulldogs/athletes/nolan-brammer/football/stats/?careerid=upa1bd1o0mb77,upa1bd1o0mb77,QB,Oak Hills,CA,2523,2523,210.2,139,255,0.545,31,6,119,12,2013,passing
391,Cole,Sakowski,Cole Sakowski,/nc/wendell/corinth-holders-pirates/athletes/cole-sakowski/football/stats/?careerid=r58e7eo25okk4,r58e7eo25okk4,"QB, WR",Corinth Holders,NC,2520,2520,210.0,183,290,0.631,28,10,109,12,2013,passing
392,Chase,Bryant,Chase Bryant,/tx/plano/dallas-hsaa-angels/athletes/chase-bryant/football/stats/?careerid=cqnoujl4fsu33,cqnoujl4fsu33,"QB, DB",Dallas HSAA,TX,2519,2519,251.9,193,376,0.513,33,19,81,10,2013,passing
393,Luke,Lowell,Luke Lowell,/ca/pacific-grove/pacific-grove-breakers/athletes/luke-lowell/football/stats/?careerid=t083qabq09811,t083qabq09811,"QB, S",Pacific Grove,CA,2519,2519,193.8,132,203,0.65,34,7,133,13,2013,passing
394,Joseph,Willis,Joseph Willis,/ms/madison/madison-central-jaguars/athletes/joseph-willis/football/stats/?careerid=pei3u65evfag0,pei3u65evfag0,QB,Madison Central,MS,2515,2515,193.5,176,309,0.57,28,5,107,13,2013,passing
395,Koa,Haynes,Koa Haynes,/ca/la-puente/bishop-amat-lancers/athletes/koa-haynes/football/stats/?careerid=shkiidpqcpnue,shkiidpqcpnue,"QB, DB",Bishop Amat,CA,2514,2514,251.4,186,286,0.65,21,7,107,10,2013,passing
396,Dylan,Osborne,Dylan Osborne,/ca/villa-park/villa-park-spartans/athletes/dylan-osborne/football/stats/?careerid=e2n3sskm9he99,e2n3sskm9he99,QB,Villa Park,CA,2513,2513,209.4,150,255,0.588,20,7,107,12,2013,passing
397,Damion,Wright,Damion Wright,/ca/fontana/jurupa-hills-spartans/athletes/damion-wright/football/stats/?careerid=2ic54lhis9uee,2ic54lhis9uee,"QB, DB",Jurupa Hills,CA,2512,2512,179.4,154,296,0.52,22,7,96,14,2013,passing
398,Trent,Franson,Trent Franson,/tx/houston/lutheran-south-academy-pioneers/athletes/trent-franson/football/stats/?careerid=rofebgpdbrln7,rofebgpdbrln7,"QB, DB",Lutheran South Academy,TX,2509,2509,250.9,157,236,0.665,29,8,127,10,2013,passing
399,Steven,Chavez,Steven Chavez,/ca/playa-del-rey/st-bernard-vikings/athletes/steven-chavez/football/stats/?careerid=f79nusqg9cd44,f79nusqg9cd44,QB,St. Bernard,CA,2507,2507,250.7,160,269,0.595,17,12,93,10,2013,passing
400,Josh,Schleining,Josh Schleining,/or/troutdale/reynolds-raiders/athletes/josh-schleining/football/stats/?careerid=f4m18sm1h8o99,f4m18sm1h8o99,QB,Reynolds,OR,2506,2506,250.6,165,269,0.613,24,8,109,10,2013,passing
401,Tucker,Camp,Tucker Camp,/ut/orem/orem-tigers/athletes/tucker-camp/football/stats/?careerid=0lnp3nu5ja7vf,0lnp3nu5ja7vf,QB,Orem,UT,2502,2502,227.5,185,362,0.511,23,14,79,11,2013,passing
402,Matt,Winaker,Matt Winaker,/ca/danville/san-ramon-valley-the-wolves/athletes/matt-winaker/football/stats/?careerid=pinj0fe6oi688,pinj0fe6oi688,"QB, DB",San Ramon Valley,CA,2500,2500,208.3,170,253,0.672,27,5,127,12,2013,passing
