receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
217,Myles,Mitchusson,Myles Mitchusson,/tx/pottsboro/pottsboro-cardinals/athletes/myles-mitchusson/football/stats/?careerid=8dr5obbc4iasc,8dr5obbc4iasc,"WR, FS",Pottsboro,TX,1229,1229,87.8,15.76,78,49,15,14,2016,receiving
218,Callen,Houston,Callen Houston,/ok/jones/jones-longhorns/athletes/callen-houston/football/stats/?careerid=vems68b7l6do8,vems68b7l6do8,"ATH, FS",Jones,OK,1228,1228,81.9,20.47,60,67,13,15,2016,receiving
219,Phillip,Ryan,Phillip Ryan,/ca/san-bernardino/pacific-pirates/athletes/phillip-ryan/football/stats/?careerid=7o53jmhcbi8aa,7o53jmhcbi8aa,"WR, FS",Pacific,CA,1227,1227,102.2,14.44,85,74,11,12,2016,receiving
220,Santoi,Rhodes,Santoi Rhodes,/ok/perry/perry-maroons/athletes/santoi-rhodes/football/stats/?careerid=205hss45fkv33,205hss45fkv33,"WR, FS",Perry,OK,1226,1226,111.5,20.1,61,77,14,11,2016,receiving
221,Micha,Fontenot-cornely,Micha Fontenot-cornely,/ca/eureka/st-bernards-crusaders/athletes/micha-fontenot-cornely/football/stats/?careerid=c6binlf7pcv66,c6binlf7pcv66,"WR, FS",St. Bernard's,CA,1225,1225,87.5,22.27,55,80,18,14,2016,receiving
222,Cooper,Jones,Cooper Jones,/az/gilbert/higley-knights/athletes/cooper-jones/football/stats/?careerid=bdvg92k2hclo8,bdvg92k2hclo8,WR,Higley,AZ,1225,1225,94.2,20.42,60,74,18,13,2016,receiving
223,Darius,Pinnix,Darius Pinnix,/nc/elon/western-alamance-warriors/athletes/darius-pinnix/football/stats/?careerid=k0g2i5jvrtm33,k0g2i5jvrtm33,"ATH, DE",Western Alamance,NC,1225,1225,87.5,16.78,73,67,16,14,2016,receiving
224,Andryi,Nahirniak,Andryi Nahirniak,/wi/monona/monona-grove-silver-eagles/athletes/andryi-nahirniak/football/stats/?careerid=jlap6a6pahd55,jlap6a6pahd55,"WR, CB",Monona Grove,WI,1224,1224,87.4,21.1,58,47,14,14,2016,receiving
225,Drake,Stallworth,Drake Stallworth,/ca/folsom/folsom-bulldogs/athletes/drake-stallworth/football/stats/?careerid=eqt3ucqi7brdd,eqt3ucqi7brdd,"WR, DB",Folsom,CA,1224,1224,94.2,20.07,61,77,19,13,2016,receiving
226,Deangelo,Wilson,Deangelo Wilson,/ky/bowling-green/bowling-green-purples/athletes/deangelo-wilson/football/stats/?careerid=hpfohnht5qpvf,hpfohnht5qpvf,WR,Bowling Green,KY,1219,1219,81.3,18.19,67,65,16,15,2016,receiving
227,Aj,Morton,Aj Morton,/ga/conyers/heritage-patriots/athletes/aj-morton/football/stats/?careerid=9vuuqre6ses55,9vuuqre6ses55,"WR, CB",Heritage,GA,1218,1218,110.7,22.56,54,65,12,11,2016,receiving
228,Darrius,Clarkson,Darrius Clarkson,/ar/england/england-lions/athletes/darrius-clarkson/football/stats/?careerid=f5ic5j8unj022,f5ic5j8unj022,"QB, LB",England,AR,1216,1216,86.9,24.32,50,95,12,14,2016,receiving
229,Spencer,Vogel,Spencer Vogel,/ca/sebastopol/west-county-team/athletes/spencer-vogel/football/stats/?careerid=h7od4hbf69uo8,h7od4hbf69uo8,WR,Analy,CA,1216,1216,93.5,15.39,79,0,14,13,2016,receiving
230,Surmier,Cunningham,Surmier Cunningham,/ca/los-angeles/hollywood-sheiks/athletes/surmier-cunningham/football/stats/?careerid=8ca7v77b270g0,8ca7v77b270g0,WR,Hollywood,CA,1215,1215,93.5,22.09,55,75,12,13,2016,receiving
231,Tikwan,Johnson,Tikwan Johnson,/nc/mt-holly/mountain-island-charter-raptors/athletes/tikwan-johnson/football/stats/?careerid=dpqf2snpk9s00,dpqf2snpk9s00,"WR, DB",Mountain Island Charter,NC,1214,1214,86.7,23.35,52,86,15,14,2016,receiving
232,Caleb,Dean,Caleb Dean,/ar/hot-springs/lakeside-rams/athletes/caleb-dean/football/stats/?careerid=msjvsu48cidff,msjvsu48cidff,"WR, SB",Lakeside,AR,1214,1214,110.4,18.97,64,84,16,11,2016,receiving
233,Alex,Stennett,Alex Stennett,/sc/fort-mill/nation-ford-falcons/athletes/alex-stennett/football/stats/?careerid=9ou9i837c2ai2,9ou9i837c2ai2,"WR, FS",Nation Ford,SC,1214,1214,110.4,16.19,75,0,17,11,2016,receiving
234,Malik,Heath,Malik Heath,/ms/jackson/callaway-chargers/athletes/malik-heath/football/stats/?careerid=6rci1bfdekc77,6rci1bfdekc77,"WR, FS",Callaway,MS,1213,1213,110.3,26.37,46,0,5,11,2016,receiving
235,Ben,Purdy,Ben Purdy,/in/garrett/garrett-railroaders/athletes/ben-purdy/football/stats/?careerid=c04jfme057ho8,c04jfme057ho8,WR,Garrett,IN,1212,1212,86.6,17.82,68,56,12,14,2016,receiving
236,Jack,Deavila,Jack Deavila,/ca/san-juan-capistrano/saddleback-valley-christian-warriors/athletes/jack-deavila/football/stats/?careerid=5jv49347f7999,5jv49347f7999,"DB, QB",Saddleback Valley Christian,CA,1210,1210,110.0,14.07,86,59,10,11,2016,receiving
237,Dietrick,James,Dietrick James,/tx/glen-rose/glen-rose-tigers/athletes/dietrick-james/football/stats/?careerid=gum35s3m76fff,gum35s3m76fff,WR,Glen Rose,TX,1209,1209,120.9,22.81,53,67,11,10,2016,receiving
238,Noah,Sifrit,Noah Sifrit,/tx/lubbock/coronado-mustangs/athletes/noah-sifrit/football/stats/?careerid=cdrl5t31s4011,cdrl5t31s4011,"WR, QB",Coronado,TX,1209,1209,100.8,19.19,63,78,19,12,2016,receiving
239,Collin,Klein,Collin Klein,/ok/norman/norman-north-timberwolves/athletes/collin-klein/football/stats/?careerid=mtiqt5fa03vm6,mtiqt5fa03vm6,WR,Norman North,OK,1208,1208,92.9,23.69,51,88,13,13,2016,receiving
240,Peter,Mason,Peter Mason,/or/independence/central-panthers/athletes/peter-mason/football/stats/?careerid=dc6nc2nm56mbb,dc6nc2nm56mbb,"WR, CB",Central,OR,1208,1208,100.7,23.23,52,76,16,12,2016,receiving
241,Jarique,Moore,Jarique Moore,/nc/fairmont/fairmont-golden-tornadoes/athletes/jarique-moore/football/stats/?careerid=7kskb22dtjpqa,7kskb22dtjpqa,"WR, C",Fairmont,NC,1208,1208,92.9,22.79,53,0,16,13,2016,receiving
242,Jacob,Guerrero,Jacob Guerrero,/tx/mission/mission-veterans-memorial-patriots/athletes/jacob-guerrero/football/stats/?careerid=6ih7ucm0n4sqa,6ih7ucm0n4sqa,WR,Mission Veterans Memorial,TX,1207,1207,100.6,18.29,66,0,18,12,2016,receiving
243,Koilan,Jackson,Koilan Jackson,/ar/little-rock/parkview-patriots/athletes/koilan-jackson/football/stats/?careerid=lksqk1gl6vk55,lksqk1gl6vk55,"WR, QB",Robinson,AR,1206,1206,92.8,21.16,57,62,12,13,2016,receiving
244,Travis,Lanpher,Travis Lanpher,/ma/barre/quabbin-regional-panthers/athletes/travis-lanpher/football/stats/?careerid=644rig28n8ak4,644rig28n8ak4,"WR, SS",Quabbin Regional,MA,1206,1206,120.6,13.86,87,49,21,10,2016,receiving
245,Ribaldo,Hernandez,Ribaldo Hernandez,/ca/mcfarland/mcfarland-cougars/athletes/ribaldo-hernandez/football/stats/?careerid=nj6519lqp6d22,nj6519lqp6d22,"WR, DB",McFarland,CA,1202,1202,109.3,21.46,56,75,9,11,2016,receiving
246,Eli,Akin,Eli Akin,/tx/new-caney/new-caney-eagles/athletes/eli-akin/football/stats/?careerid=hqpduii1h1f88,hqpduii1h1f88,"WR, FS",New Caney,TX,1202,1202,100.2,18.78,64,79,17,12,2016,receiving
247,David,Bell,David Bell,/in/indianapolis/warren-central-warriors/athletes/david-bell/football/stats/?careerid=or5uhfqb0q2ff,or5uhfqb0q2ff,"WR, SB",Warren Central,IN,1201,1201,109.2,17.66,68,0,17,11,2016,receiving
248,Nate,Eschleman,Nate Eschleman,/ca/el-dorado/union-mine-diamondbacks/athletes/nate-eschleman/football/stats/?careerid=g40h6dtlr7ho8,g40h6dtlr7ho8,"WR, DB",Union Mine,CA,1196,1196,119.6,15.33,78,65,13,10,2016,receiving
249,Dawson,Barger,Dawson Barger,/ok/stigler/stigler-panthers/athletes/dawson-barger/football/stats/?careerid=57tb8o6umijm6,57tb8o6umijm6,"RB, OLB",Stigler,OK,1195,1195,91.9,24.9,48,80,13,13,2016,receiving
250,Tyler,Oedekoven,Tyler Oedekoven,/pa/erie/cathedral-prep-ramblers/athletes/tyler-oedekoven/football/stats/?careerid=pnl6fmnqmg1rb,pnl6fmnqmg1rb,"WR, FS",Cathedral Prep,PA,1193,1193,85.2,23.39,51,76,17,14,2016,receiving
251,Mccallan,Castles,Mccallan Castles,/ca/south-lake-tahoe/south-tahoe-vikings/athletes/mccallan-castles/football/stats/?careerid=i7tt65jmq0v00,i7tt65jmq0v00,"WR, TE",South Tahoe,CA,1193,1193,108.5,18.35,65,63,15,11,2016,receiving
252,Andrew,Simon,Andrew Simon,/mt/whitehall/whitehall-harrison-trojans/athletes/andrew-simon/football/stats/?careerid=ph7g7j1fu9taa,ph7g7j1fu9taa,TE,Whitehall/Harrison,MT,1193,1193,99.4,17.29,69,63,11,12,2016,receiving
253,Brandon,Lewis,Brandon Lewis,/ca/san-diego/madison-warhawks/athletes/brandon-lewis/football/stats/?careerid=74v6t4ikcjfp9,74v6t4ikcjfp9,"WR, RB",Madison,CA,1192,1192,79.5,20.55,58,81,13,15,2016,receiving
254,Cyrus,Wallace,Cyrus Wallace,/ca/goleta/dos-pueblos-chargers/athletes/cyrus-wallace/football/stats/?careerid=kmqe5ikue1jrb,kmqe5ikue1jrb,WR,Dos Pueblos,CA,1192,1192,99.3,13.1,91,36,12,12,2016,receiving
255,Chritauskie,Dove,Chritauskie Dove,/tx/denton/ryan-raiders/athletes/chritauskie-dove/football/stats/?careerid=n3cppp79g2q77,n3cppp79g2q77,WR,Ryan,TX,1191,1191,79.4,15.88,75,76,15,15,2016,receiving
256,Cooper,Earls,Cooper Earls,/ga/blue-ridge/fannin-county-rebels/athletes/cooper-earls/football/stats/?careerid=ntrlcpdagp6l5,ntrlcpdagp6l5,"WR, CB",Fannin County,GA,1190,1190,148.8,18.31,65,0,12,8,2016,receiving
257,Kolby,Canfield,Kolby Canfield,/mi/stockbridge/stockbridge-panthers/athletes/kolby-canfield/football/stats/?careerid=p64bibrgtjr88,p64bibrgtjr88,"WR, LB",Stockbridge,MI,1190,1190,132.2,12.8,93,66,20,9,2016,receiving
258,Ziyon,Strickland,Ziyon Strickland,/pa/sharon/sharon-tigers/athletes/ziyon-strickland/football/stats/?careerid=6ns6fj12v92g0,6ns6fj12v92g0,"WR, CB",Sharon,PA,1188,1188,108.0,18.0,66,69,17,11,2016,receiving
259,Gavin,Salierno,Gavin Salierno,/ca/visalia/central-valley-christian-cavaliers/athletes/gavin-salierno/football/stats/?careerid=i6n5ipiuuu4g0,i6n5ipiuuu4g0,"OLB, WR",Central Valley Christian,CA,1188,1188,99.0,17.73,67,40,11,12,2016,receiving
260,Tamorrion,Terry,Tamorrion Terry,/ga/ashburn/turner-county-titans/athletes/tamorrion-terry/football/stats/?careerid=5pi1i3i59ji33,5pi1i3i59ji33,"WR, OLB",Turner County,GA,1187,1187,98.9,29.68,40,0,19,12,2016,receiving
261,Austin,Carder,Austin Carder,/wa/puyallup/cascade-christian-cougars/athletes/austin-carder/football/stats/?careerid=geubt8lgimcdd,geubt8lgimcdd,"WR, CB",Cascade Christian,WA,1187,1187,107.9,21.98,54,80,10,11,2016,receiving
262,Luke,Mckenzie,Luke Mckenzie,/ms/columbia/columbia-academy-cougars/athletes/luke-mckenzie/football/stats/?careerid=mhgo3cn12tbff,mhgo3cn12tbff,"WR, ATH",Columbia Academy,MS,1185,1185,98.8,18.23,65,80,23,12,2016,receiving
263,Corbin,Blanchard,Corbin Blanchard,/ms/bay-st-louis/st-stanislaus-rock-a-chaws/athletes/corbin-blanchard/football/stats/?careerid=5vlc2oh5rm4h1,5vlc2oh5rm4h1,WR,St. Stanislaus,MS,1184,1184,98.7,19.1,62,74,18,12,2016,receiving
264,Aaron,Tutino,Aaron Tutino,/pa/ligonier/ligonier-valley-rams/athletes/aaron-tutino/football/stats/?careerid=0vio4hcieahrb,0vio4hcieahrb,"RB, CB",Ligonier Valley,PA,1183,1183,84.5,21.51,55,79,18,14,2016,receiving
265,Tyrese,Cooley,Tyrese Cooley,/ms/heidelberg/heidelberg-oilers/athletes/tyrese-cooley/football/stats/?careerid=j1sii7n6ms9j3,j1sii7n6ms9j3,ATH,Heidelberg,MS,1181,1181,84.4,21.47,55,75,11,14,2016,receiving
266,Eric,Gallman II,Eric Gallman II,/nc/mt-holly/mountain-island-charter-raptors/athletes/eric-gallman-ii/football/stats/?careerid=k6271b6a96ci2,k6271b6a96ci2,"WR, CB",Mountain Island Charter,NC,1181,1181,84.4,19.05,62,76,14,14,2016,receiving
267,Brennan,Goring,Brennan Goring,/ca/la-jolla/la-jolla-country-day-torreys/athletes/brennan-goring/football/stats/?careerid=3tmfgi62ovvi2,3tmfgi62ovvi2,"WR, LB",La Jolla Country Day,CA,1181,1181,73.8,12.84,92,62,16,16,2016,receiving
268,Jacob,Kaites,Jacob Kaites,/az/phoenix/scottsdale-christian-academy-eagles/athletes/jacob-kaites/football/stats/?careerid=tr9b19h1jnr00,tr9b19h1jnr00,"WR, CB",Scottsdale Christian Academy,AZ,1179,1179,90.7,21.05,56,71,22,13,2016,receiving
269,Nick,Singleton,Nick Singleton,/ga/gray/jones-county-greyhounds/athletes/nick-singleton/football/stats/?careerid=ti8vbiihg58p9,ti8vbiihg58p9,WR,Jones County,GA,1179,1179,98.2,14.56,81,76,7,12,2016,receiving
270,Nijul,Canada,Nijul Canada,/la/mansfield/mansfield-wolverines/athletes/nijul-canada/football/stats/?careerid=jqlheg7kbhlcc,jqlheg7kbhlcc,"WR, CB",Mansfield,LA,1178,1178,107.1,20.67,57,52,10,11,2016,receiving
271,Tre,Crutcher,Tre Crutcher,/tn/lewisburg/marshall-county-tigers/athletes/tre-crutcher/football/stats/?careerid=pn882m3omurqa,pn882m3omurqa,"WR, DB",Marshall County,TN,1175,1175,83.9,15.06,78,68,14,14,2016,receiving
272,Justin,Kraft,Justin Kraft,/ca/rocklin/whitney-wildcats/athletes/justin-kraft/football/stats/?careerid=2jmcf4n00nrff,2jmcf4n00nrff,"WR, DB",Whitney,CA,1174,1174,106.7,17.52,67,58,9,11,2016,receiving
273,George,Johnson iii,George Johnson iii,/fl/stuart/martin-county-tigers/athletes/george-johnson-iii/football/stats/?careerid=ovqmi4rbs1vdd,ovqmi4rbs1vdd,QB,Martin County,FL,1173,1173,106.6,20.22,58,95,9,11,2016,receiving
274,Gary,Young,Gary Young,/la/new-orleans/carver-collegiate-academy-rams/athletes/gary-young/football/stats/?careerid=6ksi9trfn6333,6ksi9trfn6333,WR,Carver Collegiate Academy,LA,1173,1173,106.6,19.88,59,88,11,11,2016,receiving
275,Andrew,Adkins,Andrew Adkins,/fl/crestview/crestview-bulldogs/athletes/andrew-adkins/football/stats/?careerid=k0a66s6eedo66,k0a66s6eedo66,"WR, OLB",Crestview,FL,1173,1173,106.6,19.55,60,77,15,11,2016,receiving
276,Jason,Pinnock,Jason Pinnock,/ct/windsor/windsor-warriors/athletes/jason-pinnock/football/stats/?careerid=v59960lb5khg0,v59960lb5khg0,"CB, WR",Windsor,CT,1172,1172,90.2,19.86,59,64,12,13,2016,receiving
277,Armon,Mcguire,Armon Mcguire,/az/queen-creek/queen-creek-bulldogs/athletes/armon-mcguire/football/stats/?careerid=it42obafklvi2,it42obafklvi2,"WR, DB",Queen Creek,AZ,1172,1172,90.2,19.53,60,68,10,13,2016,receiving
278,Cameron,Copley,Cameron Copley,/tx/water-valley/water-valley-wildcats/athletes/cameron-copley/football/stats/?careerid=qe7f7sbq30vue,qe7f7sbq30vue,,Canadian,TX,1172,1172,97.7,16.74,70,58,11,12,2016,receiving
279,Brody,Smith,Brody Smith,/nc/bakersville/mitchell-mountaineers/athletes/brody-smith/football/stats/?careerid=efdtfggf4ap44,efdtfggf4ap44,"WR, DB",Mitchell,NC,1171,1171,90.1,25.46,46,91,9,13,2016,receiving
280,Kandin,Robertson,Kandin Robertson,/tx/beaumont/legacy-christian-academy-warriors/athletes/kandin-robertson/football/stats/?careerid=a9dapsut9hgi2,a9dapsut9hgi2,"RB, SB",West Brook,TX,1171,1171,90.1,18.59,63,72,11,13,2016,receiving
281,Marshall,Few,Marshall Few,/fl/ponte-vedra/ponte-vedra-sharks/athletes/marshall-few/football/stats/?careerid=bauld158ael00,bauld158ael00,WR,Ponte Vedra,FL,1171,1171,83.6,18.02,65,76,11,14,2016,receiving
282,Abel,Wills jr.,Abel Wills jr.,/ok/moore/moore-lions/athletes/abel-wills-jr/football/stats/?careerid=empd4ft75bvee,empd4ft75bvee,"WR, SS",Moore,OK,1170,1170,130.0,17.46,67,80,12,9,2016,receiving
283,Michael,Offill,Michael Offill,/in/milan/milan-indians/athletes/michael-offill/football/stats/?careerid=5tnh1ldkoqnp9,5tnh1ldkoqnp9,"WR, CB",Milan,IN,1167,1167,89.8,20.12,58,16,15,13,2016,receiving
284,Devin,Carter,Devin Carter,/nc/clayton/clayton-comets/athletes/devin-carter/football/stats/?careerid=aiul6svkikkm6,aiul6svkikkm6,WR,Clayton,NC,1167,1167,106.1,14.96,78,0,15,11,2016,receiving
285,Avante',Cox,Avante' Cox,/il/williamsville/williamsville-bullets/athletes/avante-cox/football/stats/?careerid=ttssacc7l7fp9,ttssacc7l7fp9,"WR, OLB",Rochester,IL,1167,1167,83.4,14.77,79,72,21,14,2016,receiving
286,Keith,Johnson,Keith Johnson,/oh/grafton/midview-middies/athletes/keith-johnson/football/stats/?careerid=nq667m0bvtpvf,nq667m0bvtpvf,"WR, CB",Midview,OH,1166,1166,106.0,20.1,58,65,17,11,2016,receiving
287,Cade,Mcgee,Cade Mcgee,/ca/la-habra/whittier-christian-heralds/athletes/cade-mcgee/football/stats/?careerid=ra4idbpk4ntdd,ra4idbpk4ntdd,"WR, CB",Whittier Christian,CA,1166,1166,116.6,18.51,63,85,20,10,2016,receiving
288,Kenny,Speed,Kenny Speed,/ny/rochester/greece-athena-trojans/athletes/kenny-speed/football/stats/?careerid=ogv2v108r0v11,ogv2v108r0v11,"WR, S",Greece Athena,NY,1166,1166,89.7,17.94,65,0,10,13,2016,receiving
289,Domonique,Guevara,Domonique Guevara,/ca/el-cajon/grossmont-foothillers/athletes/domonique-guevara/football/stats/?careerid=2jpf172b89nm6,2jpf172b89nm6,WR,Grossmont,CA,1166,1166,106.0,15.55,75,52,16,11,2016,receiving
290,Myller,Royals,Myller Royals,/tx/abilene/cooper-cougars/athletes/myller-royals/football/stats/?careerid=5pd74buj1hcee,5pd74buj1hcee,"WR, FS",Cooper,TX,1165,1165,97.1,19.42,60,79,9,12,2016,receiving
291,Jalen,Hall,Jalen Hall,/ca/los-angeles/hawkins-hawks/athletes/jalen-hall/football/stats/?careerid=vhngfd7ilbo66,vhngfd7ilbo66,WR,Hawkins,CA,1164,1164,89.5,23.28,50,16,11,13,2016,receiving
292,Haelin,Roberts,Haelin Roberts,/wa/lynnwood/meadowdale-mavericks/athletes/haelin-roberts/football/stats/?careerid=dechbiu3bnrtd,dechbiu3bnrtd,"WR, CB",Meadowdale,WA,1163,1163,89.5,22.36,52,93,7,13,2016,receiving
293,Ethan,Dedeaux,Ethan Dedeaux,/nv/henderson/liberty-patriots/athletes/ethan-dedeaux/football/stats/?careerid=j5uhhvp8lgpj3,j5uhhvp8lgpj3,"WR, CB",Liberty,NV,1162,1162,83.0,19.7,59,70,15,14,2016,receiving
294,Vodrey,Gates,Vodrey Gates,/az/surprise/valley-vista-monsoon/athletes/vodrey-gates/football/stats/?careerid=qi9jduas06bvf,qi9jduas06bvf,"WR, RB",Valley Vista,AZ,1162,1162,105.6,19.05,61,85,12,11,2016,receiving
295,Austin,Derrico,Austin Derrico,/ca/lake-forest/el-toro-chargers/athletes/austin-derrico/football/stats/?careerid=cd1eprhm59j66,cd1eprhm59j66,"WR, DB",El Toro,CA,1162,1162,105.6,16.84,69,56,13,11,2016,receiving
296,Landry,Weber,Landry Weber,/ks/shawnee-mission/bishop-miege-stags/athletes/landry-weber/football/stats/?careerid=4ts2dkjbo7op9,4ts2dkjbo7op9,"FS, QB",Bishop Miege,KS,1160,1160,89.2,20.35,57,0,20,13,2016,receiving
297,Jadon,Graham,Jadon Graham,/ar/hector/hector-wildcats/athletes/jadon-graham/football/stats/?careerid=r4kddm6cc84g0,r4kddm6cc84g0,"WR, FS",Hector,AR,1160,1160,96.7,14.87,78,0,15,12,2016,receiving
298,Jay,Jones,Jay Jones,/ga/tunnel-hill/northwest-whitfield-bruins/athletes/jay-jones/football/stats/?careerid=5hjult1o6i688,5hjult1o6i688,"WR, CB",Northwest Whitfield,GA,1159,1159,96.6,13.64,85,17,11,12,2016,receiving
299,Cole,Schumacher,Cole Schumacher,/ks/rossville/rossville-bulldogs/athletes/cole-schumacher/football/stats/?careerid=oksp3m3cqmbrb,oksp3m3cqmbrb,"WR, SS",Rossville,KS,1158,1158,82.7,18.98,61,71,21,14,2016,receiving
300,Beau,Corrales,Beau Corrales,/tx/georgetown/georgetown-eagles/athletes/beau-corrales/football/stats/?careerid=irlobpf4q8k77,irlobpf4q8k77,"WR, CB",Georgetown,TX,1158,1158,115.8,12.87,90,49,14,10,2016,receiving
301,Hayden,Holtgrewe,Hayden Holtgrewe,/ar/pea-ridge/pea-ridge-blackhawks/athletes/hayden-holtgrewe/football/stats/?careerid=fnhpugakf0ii2,fnhpugakf0ii2,"WR, CB",Pea Ridge,AR,1156,1156,77.1,15.84,73,63,10,15,2016,receiving
302,Bryan,Beckon,Bryan Beckon,/az/tucson/catalina-foothills-falcons/athletes/bryan-beckon/football/stats/?careerid=nvcskbqm43c44,nvcskbqm43c44,"WR, CB",Catalina Foothills,AZ,1154,1154,88.8,23.55,49,62,12,13,2016,receiving
303,Brayden,Johnson,Brayden Johnson,/ar/alma/alma-airedales/athletes/brayden-johnson/football/stats/?careerid=ehavnqp76q4aa,ehavnqp76q4aa,"WR, SS",Alma,AR,1153,1153,96.1,14.24,81,0,9,12,2016,receiving
304,Adam,West,Adam West,/tx/san-angelo/san-angelo-central-bobcats/athletes/adam-west/football/stats/?careerid=q40mn94rnv9k4,q40mn94rnv9k4,WR,San Angelo Central,TX,1151,1151,95.9,17.18,67,80,16,12,2016,receiving
305,Cedric,Gillette,Cedric Gillette,/ma/andover/andover-golden-warriors/athletes/cedric-gillette/football/stats/?careerid=3hs5jpn7tfpff,3hs5jpn7tfpff,"WR, DB",Andover,MA,1149,1149,104.5,13.36,86,85,13,11,2016,receiving
306,Wyatt,Alexander,Wyatt Alexander,/mt/whitehall/whitehall-harrison-trojans/athletes/wyatt-alexander/football/stats/?careerid=4k2mlanef4fg0,4k2mlanef4fg0,WR,Whitehall/Harrison,MT,1147,1147,95.6,17.92,64,61,15,12,2016,receiving
307,Marcellus,Boykins,Marcellus Boykins,/ca/ceres/ceres-bulldogs/athletes/marcellus-boykins/football/stats/?careerid=bqnifsog9m8ue,bqnifsog9m8ue,"WR, CB",Ceres,CA,1145,1145,114.5,14.68,78,58,9,10,2016,receiving
308,Logan,Bridges,Logan Bridges,/tx/aledo/aledo-bearcats/athletes/logan-bridges/football/stats/?careerid=rimgh2mba5d99,rimgh2mba5d99,"WR, RB",Aledo,TX,1144,1144,71.5,22.43,51,80,14,16,2016,receiving
309,Shane,Giaccani,Shane Giaccani,/ca/fort-bragg/fort-bragg-timberwolves/athletes/shane-giaccani/football/stats/?careerid=cnn6pqhmok5ee,cnn6pqhmok5ee,"WR, CB",Fort Bragg,CA,1144,1144,88.0,18.16,63,88,12,13,2016,receiving
310,Solomon,Enis,Solomon Enis,/az/phoenix/north-canyon-rattlers/athletes/solomon-enis/football/stats/?careerid=aias51nn6qgff,aias51nn6qgff,"WR, DB",North Canyon,AZ,1144,1144,127.1,17.88,64,94,10,9,2016,receiving
311,Andrew,Amaro,Andrew Amaro,/tx/odem/odem-owls/athletes/andrew-amaro/football/stats/?careerid=lhbv1vuj6gpn7,lhbv1vuj6gpn7,"WR, CB",Odem,TX,1144,1144,88.0,14.86,77,86,21,13,2016,receiving
312,Max,Fine,Max Fine,/az/gilbert/williams-field-black-hawks/athletes/max-fine/football/stats/?careerid=1sr7e7cs5fkh1,1sr7e7cs5fkh1,"WR, FS",Williams Field,AZ,1143,1143,87.9,20.41,56,71,10,13,2016,receiving
313,Trey,Walker,Trey Walker,/ok/tulsa/berryhill-chiefs/athletes/trey-walker/football/stats/?careerid=m0u9uo3nou133,m0u9uo3nou133,"WR, CB",Berryhill,OK,1143,1143,87.9,17.58,65,0,13,13,2016,receiving
314,Jermaine,Braddock,Jermaine Braddock,/ca/covina/charter-oak-chargers/athletes/jermaine-braddock/football/stats/?careerid=q7qv7d7tcg3ue,q7qv7d7tcg3ue,WR,Charter Oak,CA,1142,1142,87.8,18.13,63,72,12,13,2016,receiving
315,Gavin,Norris,Gavin Norris,/ca/yucaipa/yucaipa-thunderbirds/athletes/gavin-norris/football/stats/?careerid=kb3c748o8hoo8,kb3c748o8hoo8,WR,Yucaipa,CA,1142,1142,95.2,17.04,67,70,14,12,2016,receiving
316,Brett,Huber,Brett Huber,/ct/milford/foran-lions/athletes/brett-huber/football/stats/?careerid=f3slup36f4lrb,f3slup36f4lrb,"WR, SS",Foran,CT,1142,1142,114.2,10.67,107,54,8,10,2016,receiving
317,Gerkthis,Mccray,Gerkthis Mccray,/ms/mccomb/mccomb-tigers/athletes/gerkthis-mccray/football/stats/?careerid=r3g38o6jkpkcc,r3g38o6jkpkcc,"WR, DB",McComb,MS,1140,1140,103.6,31.67,36,97,11,11,2016,receiving
318,Devontre,Curry,Devontre Curry,/ar/pine-bluff/watson-chapel-wildcats/athletes/devontre-curry/football/stats/?careerid=ogk6vsvhnpah1,ogk6vsvhnpah1,"WR, FS",Watson Chapel,AR,1140,1140,103.6,21.92,52,85,8,11,2016,receiving
319,Marc,Westbrook,Marc Westbrook,/ar/england/england-lions/athletes/marc-westbrook/football/stats/?careerid=65b79978841qa,65b79978841qa,"WR, DB",England,AR,1140,1140,87.7,19.66,58,72,13,13,2016,receiving
320,Benjamin,Goodwin,Benjamin Goodwin,/ca/el-cajon/christian-patriots/athletes/benjamin-goodwin/football/stats/?careerid=167gic9409jh1,167gic9409jh1,"WR, CB",Christian,CA,1140,1140,95.0,19.0,60,70,13,12,2016,receiving
321,Mack,Martin,Mack Martin,/ms/meridian/meridian-wildcats/athletes/mack-martin/football/stats/?careerid=qnd8mbqb47f88,qnd8mbqb47f88,WR,Meridian,MS,1140,1140,87.7,15.0,76,44,12,13,2016,receiving
322,Tyshun,Mitchell,Tyshun Mitchell,/tx/omaha/pewitt-brahmas/athletes/tyshun-mitchell/football/stats/?careerid=jc9edk8sjadg0,jc9edk8sjadg0,"WR, CB",Pewitt,TX,1139,1139,103.5,20.34,56,84,19,11,2016,receiving
323,Jake,Edmonds,Jake Edmonds,/oh/cincinnati/wyoming-cowboys/athletes/jake-edmonds/football/stats/?careerid=f7nj9oeadfji2,f7nj9oeadfji2,"WR, FS",Wyoming,OH,1139,1139,87.6,16.75,68,55,17,13,2016,receiving
