rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
318,L. j.,Lawrence,L. j. Lawrence,/wv/elkins/elkins-tigers/athletes/l-j-lawrence/football/stats/?careerid=49e505kceq5dd,49e505kceq5dd,"HB, DB",Elkins,WV,1774,1774,161.3,10.14,175,85,20,8,11,2012,rushing
319,Bulla,Graft,Bulla Graft,/ca/la-jolla/bishops-knights/athletes/bulla-graft/football/stats/?careerid=kvr21rim89qg0,kvr21rim89qg0,RB,Bishop's,CA,1773,1773,147.8,7.74,229,83,18,2,12,2012,rushing
320,Taylor,Sikorsky,Taylor Sikorsky,/tx/quinlan/ford-panthers/athletes/taylor-sikorsky/football/stats/?careerid=8or4fgu49r0rb,8or4fgu49r0rb,"RB, DB",Ford,TX,1772,1772,147.7,9.43,188,85,16,9,12,2012,rushing
321,Justin,Hamilton,Justin Hamilton,/ky/lewisport/hancock-county-hornets/athletes/justin-hamilton/football/stats/?careerid=r62lvu06llkl5,r62lvu06llkl5,"RB, LB",Hancock County,KY,1771,1771,147.6,9.52,186,75,30,7,12,2012,rushing
322,Troy,McCormick,Troy McCormick,/tx/houston/mayde-creek-rams/athletes/troy-mccormick/football/stats/?careerid=q4gfrkhmdg2ue,q4gfrkhmdg2ue,RB,Mayde Creek,TX,1768,1768,176.8,8.15,217,85,21,0,10,2012,rushing
323,Demetrius,Cain,Demetrius Cain,/ms/hazlehurst/hazlehurst-indians/athletes/demetrius-cain/football/stats/?careerid=5k86dcc721dsc,5k86dcc721dsc,"RB, LB",Hazlehurst,MS,1767,1767,110.4,11.55,153,74,19,2,16,2012,rushing
324,Otis,Gerron,Otis Gerron,/tn/dickson/dickson-county-cougars/athletes/otis-gerron/football/stats/?careerid=ie9aat5vu9u11,ie9aat5vu9u11,"RB, OLB",Dickson County,TN,1766,1766,147.2,8.7,203,84,24,0,12,2012,rushing
325,Anthony,Braunreiter,Anthony Braunreiter,/az/tucson/ironwood-ridge-nighthawks/athletes/anthony-braunreiter/football/stats/?careerid=4s5gul3ig9m66,4s5gul3ig9m66,"RB, LB",Ironwood Ridge,AZ,1766,1766,126.1,7.39,239,0,29,0,14,2012,rushing
326,Wyatt,Running,Wyatt Running,/oh/clarksville/clinton-massie-falcons/athletes/wyatt-running/football/stats/?careerid=h045tharnrbsc,h045tharnrbsc,"RB, DT",Clinton-Massie,OH,1761,1761,117.4,11.9,148,99,22,0,15,2012,rushing
327,Joseph,Piatnik,Joseph Piatnik,/ct/bethel/bethel-wildcats/athletes/joseph-piatnik/football/stats/?careerid=6rmoh6qk2qhue,6rmoh6qk2qhue,"QB, DB",Bethel,CT,1760,1760,176.0,7.15,246,98,21,1,10,2012,rushing
328,Caleb,Coffman,Caleb Coffman,/fl/clearwater/lakeside-christian-lions/athletes/caleb-coffman/football/stats/?careerid=877j3559efgg0,877j3559efgg0,,Lakeside Christian,FL,1759,1759,146.6,6.64,265,70,27,0,12,2012,rushing
329,Rashaun,Nelson,Rashaun Nelson,/ky/maysville/mason-county-royals/athletes/rashaun-nelson/football/stats/?careerid=26bl3o46t9499,26bl3o46t9499,"RB, LB",Mason County,KY,1759,1759,135.3,6.19,284,62,19,4,13,2012,rushing
330,Trevor,Sweeney,Trevor Sweeney,/mi/mattawan/mattawan-wildcats/athletes/trevor-sweeney/football/stats/?careerid=iq92chv29eq00,iq92chv29eq00,"RB, DB",Mattawan,MI,1754,1754,146.2,10.38,169,82,26,0,12,2012,rushing
331,Richie,Estrada,Richie Estrada,/az/tucson/mountain-view-mountain-lions/athletes/richie-estrada/football/stats/?careerid=msko12ce1hgn7,msko12ce1hgn7,"RB, SS",Mountain View,AZ,1754,1754,146.2,9.18,191,83,19,2,12,2012,rushing
332,Zach,Parmenter,Zach Parmenter,/mo/smithville/smithville-warriors/athletes/zach-parmenter/football/stats/?careerid=ppgas39r6ok55,ppgas39r6ok55,"RB, DB",Smithville,MO,1754,1754,146.2,6.88,255,80,18,0,12,2012,rushing
333,Reggie,Gallaspy,Reggie Gallaspy,/nc/greensboro/southern-guilford-storm/athletes/reggie-gallaspy/football/stats/?careerid=imq2rhmg4h0h1,imq2rhmg4h0h1,"RB, LB",Southern Guilford,NC,1751,1751,134.7,9.89,177,0,20,0,13,2012,rushing
334,Tre,Burtt,Tre Burtt,/va/nottoway/nottoway-cougars/athletes/tre-burtt/football/stats/?careerid=pdvg3sglvpcqa,pdvg3sglvpcqa,"RB, LB",Nottoway,VA,1751,1751,175.1,7.68,228,80,19,3,10,2012,rushing
335,Trevor,Speights,Trevor Speights,/tx/mcallen/mcallen-memorial-mustangs/athletes/trevor-speights/football/stats/?careerid=ti0ob3tvg2ni2,ti0ob3tvg2ni2,RB,McAllen Memorial,TX,1751,1751,159.2,7.36,238,73,11,0,11,2012,rushing
336,Brian,Schoenauer,Brian Schoenauer,/nj/princeton-junction/west-windsor-plainsboro-south-pirates/athletes/brian-schoenauer/football/stats/?careerid=45rb81hkbvm99,45rb81hkbvm99,"RB, FS",West Windsor-Plainsboro South,NJ,1746,1746,218.2,8.77,199,90,28,0,8,2012,rushing
337,Robert ,Wall,Robert  Wall,/ca/burney/burney-raiders/athletes/robert-wall/football/stats/?careerid=grjmjt49qfqdd,grjmjt49qfqdd,"RB, LB",Burney,CA,1746,1746,174.6,7.73,226,52,12,5,10,2012,rushing
338,David,Shellhammer,David Shellhammer,/nj/wanaque/lakeland-regional-lancers/athletes/david-shellhammer/football/stats/?careerid=uht0d6mv43tn7,uht0d6mv43tn7,"RB, LB",Lakeland Regional,NJ,1745,1745,158.6,7.79,224,92,25,2,11,2012,rushing
339,Jake,McCarthy,Jake McCarthy,/pa/scranton/scranton-knights/athletes/jake-mccarthy/football/stats/?careerid=fdgd45f3ks5h1,fdgd45f3ks5h1,"TB, FS",Scranton,PA,1745,1745,145.4,7.72,226,80,25,4,12,2012,rushing
340,Derrell,Scott,Derrell Scott,/nc/havelock/havelock-rams/athletes/derrell-scott/football/stats/?careerid=3hjecq444pk11,3hjecq444pk11,"TB, DB",Havelock,NC,1742,1742,108.9,9.62,181,96,34,0,16,2012,rushing
341,Chad,Wilson,Chad Wilson,/ky/tompkinsville/monroe-county-falcons/athletes/chad-wilson/football/stats/?careerid=lrpdfmgal57ee,lrpdfmgal57ee,"QB, LB",Monroe County,KY,1741,1741,133.9,6.83,255,65,28,11,13,2012,rushing
342,Stafon,Mccray,Stafon Mccray,/fl/kissimmee/osceola-kowboys/athletes/stafon-mccray/football/stats/?careerid=f70v77b705r00,f70v77b705r00,RB,Osceola,FL,1740,1740,124.3,7.7,226,76,22,3,14,2012,rushing
343,Antwynn,Beavers,Antwynn Beavers,/mo/liberty/liberty-north-eagles/athletes/antwynn-beavers/football/stats/?careerid=rg938pi3sfnrb,rg938pi3sfnrb,RB,Liberty North,MO,1740,1740,158.2,6.04,288,63,12,4,11,2012,rushing
344,Riley,Galyon,Riley Galyon,/ks/sterling/sterling-black-bears/athletes/riley-galyon/football/stats/?careerid=p6sf75q9aijbb,p6sf75q9aijbb,"DB, QB",Sterling,KS,1739,1739,158.1,5.9,295,40,20,0,11,2012,rushing
345,Rachid,Ibrahim,Rachid Ibrahim,/md/wheaton/avalon-black-knights/athletes/rachid-ibrahim/football/stats/?careerid=66llsgc22jc44,66llsgc22jc44,"TB, S",Avalon,MD,1737,1737,157.9,8.47,205,95,20,6,11,2012,rushing
346,Caden,Pratt,Caden Pratt,/ok/mcalester/mcalester-buffaloes/athletes/caden-pratt/football/stats/?careerid=uiim670edqocc,uiim670edqocc,"WR, DB",McAlester,OK,1735,1735,157.7,6.47,268,0,17,4,11,2012,rushing
347,Hunter,Boerm,Hunter Boerm,/tx/port-lavaca/calhoun-sandcrabs/athletes/hunter-boerm/football/stats/?careerid=9ea2irtjr2bvf,9ea2irtjr2bvf,QB,Calhoun,TX,1734,1734,157.6,8.76,198,73,25,0,11,2012,rushing
348,Cobin,Plessinger,Cobin Plessinger,/oh/malvern/malvern-hornets/athletes/cobin-plessinger/football/stats/?careerid=vdcn627qqif77,vdcn627qqif77,"RB, LB",Malvern,OH,1734,1734,144.5,5.67,306,0,15,6,12,2012,rushing
349,Lamarcus,Franks,Lamarcus Franks,/ms/leakesville/greene-county-wildcats/athletes/lamarcus-franks/football/stats/?careerid=bp2bvkhgf7ij3,bp2bvkhgf7ij3,RB,Greene County,MS,1733,1733,115.5,8.45,205,98,18,3,15,2012,rushing
350,Trey,Smith,Trey Smith,/co/castle-rock/douglas-county-huskies/athletes/trey-smith/football/stats/?careerid=9fqm87ld1kutd,9fqm87ld1kutd,RB,Douglas County,CO,1732,1732,173.2,8.53,203,87,17,1,10,2012,rushing
351,DeShawn,Coleman,DeShawn Coleman,/pa/hermitage/hickory-hornets/athletes/deshawn-coleman/football/stats/?careerid=bufh2prpsgbff,bufh2prpsgbff,"RB, DB",Hickory,PA,1730,1730,133.1,11.46,151,97,28,10,13,2012,rushing
352,Dalton,Brandt,Dalton Brandt,/ks/sedgwick/sedgwick-cardinals/athletes/dalton-brandt/football/stats/?careerid=q6628hvejkvl5,q6628hvejkvl5,"RB, LB",Sedgwick,KS,1724,1724,143.7,8.33,207,95,21,4,12,2012,rushing
353,Brice,McAllister,Brice McAllister,/ct/suffield/suffield-academy-tigers/athletes/brice-mcallister/football/stats/?careerid=l8huaibue4r33,l8huaibue4r33,"RB, DB",Suffield Academy,CT,1723,1723,215.4,11.41,151,88,22,0,8,2012,rushing
354,Jarrett,Harris,Jarrett Harris,/nc/charlotte/olympic-trojans/athletes/jarrett-harris/football/stats/?careerid=o4b1o6ahk1dl5,o4b1o6ahk1dl5,HB,Olympic,NC,1723,1723,156.6,10.57,163,74,21,0,11,2012,rushing
355,Cory,Solomon,Cory Solomon,/tx/tolar/tolar-rattlers/athletes/cory-solomon/football/stats/?careerid=qvhseg8e0e355,qvhseg8e0e355,"RB, LB",Tolar,TX,1723,1723,143.6,7.59,227,0,23,0,12,2012,rushing
356,Chris,High,Chris High,/ok/oklahoma-city/douglass-trojans/athletes/chris-high/football/stats/?careerid=1i4akauta85i2,1i4akauta85i2,"RB, LB",Douglass,OK,1722,1722,156.5,13.04,132,85,15,4,11,2012,rushing
357,Demario,Richard,Demario Richard,/ca/palmdale/palmdale-falcons/athletes/demario-richard/football/stats/?careerid=b4cb1dunjl577,b4cb1dunjl577,"RB, LB",Palmdale,CA,1722,1722,172.2,9.16,188,90,24,2,10,2012,rushing
358,Tarean,Folston,Tarean Folston,/fl/cocoa/cocoa-tigers/athletes/tarean-folston/football/stats/?careerid=7b8dkmcbjiri2,7b8dkmcbjiri2,RB,Cocoa,FL,1722,1722,132.5,7.76,222,84,16,1,13,2012,rushing
359,Clay,McKenzie,Clay McKenzie,/tx/gainesville/callisburg-wildcats/athletes/clay-mckenzie/football/stats/?careerid=p26t0e2ph49j3,p26t0e2ph49j3,"FS, RB",Callisburg,TX,1719,1719,156.3,7.81,220,81,24,1,11,2012,rushing
360,Aurren,Cooksey,Aurren Cooksey,/la/stonewall/north-desoto-griffins/athletes/aurren-cooksey/football/stats/?careerid=f7q3b24a7pv11,f7q3b24a7pv11,"RB, OLB",North DeSoto,LA,1717,1717,143.1,7.01,245,0,18,0,12,2012,rushing
361,Brian,Freeman,Brian Freeman,/ca/fremont/california-school-for-the-deaf-eagles/athletes/brian-freeman/football/stats/?careerid=8oj5jvc5pr4i2,8oj5jvc5pr4i2,"RB, LB",California School for the Deaf,CA,1716,1716,156.0,8.09,212,83,17,1,11,2012,rushing
362,Korey,Thompson,Korey Thompson,/sc/honea-path/belton-honea-path-bears/athletes/korey-thompson/football/stats/?careerid=o9fsn6vvrmln7,o9fsn6vvrmln7,"RB, DB",Belton-Honea Path,SC,1716,1716,143.0,6.31,272,72,27,0,12,2012,rushing
363,Eric,Martinez,Eric Martinez,/ca/woodlake/woodlake-tigers/athletes/eric-martinez/football/stats/?careerid=g751ur3d2u1l5,g751ur3d2u1l5,"FB, DT",Woodlake,CA,1714,1714,142.8,6.86,250,60,11,3,12,2012,rushing
364,Reggie,Green,Reggie Green,/nj/cranford/cranford-cougars/athletes/reggie-green/football/stats/?careerid=q1m20bv8s1cg0,q1m20bv8s1cg0,"QB, DB",Cranford,NJ,1712,1712,171.2,7.32,234,83,19,5,10,2012,rushing
365,Cameron,Bausley,Cameron Bausley,/tx/red-oak/red-oak-hawks/athletes/cameron-bausley/football/stats/?careerid=klbcjteb2uh88,klbcjteb2uh88,RB,Red Oak,TX,1712,1712,131.7,7.19,238,82,15,3,13,2012,rushing
366,Jeremiah,Sams,Jeremiah Sams,/fl/lake-mary/lake-mary-prep-griffins/athletes/jeremiah-sams/football/stats/?careerid=s3rk7rqusgqk4,s3rk7rqusgqk4,"RB, OLB",Lake Mary Prep,FL,1711,1711,213.9,12.58,136,0,17,0,8,2012,rushing
367,Kellen,Decker,Kellen Decker,/oh/ada/ada-bulldogs/athletes/kellen-decker/football/stats/?careerid=dapd0km267qm6,dapd0km267qm6,"RB, CB",Ada,OH,1711,1711,142.6,8.47,202,80,22,0,12,2012,rushing
368,Alex,Feldbauer,Alex Feldbauer,/pa/st-marys/st-marys-flying-dutch/athletes/alex-feldbauer/football/stats/?careerid=r3v2aoqjirjm6,r3v2aoqjirjm6,"FB, LB",St. Marys,PA,1711,1711,155.5,6.38,268,96,25,0,11,2012,rushing
369,Jesse,Rhodes,Jesse Rhodes,/ut/fillmore/millard-eagles/athletes/jesse-rhodes/football/stats/?careerid=2pb4v0vj098bb,2pb4v0vj098bb,"RB, DB",Millard,UT,1710,1710,155.5,10.62,161,99,24,2,11,2012,rushing
370,Brandon,Benac,Brandon Benac,/mi/west-branch/ogemaw-heights-falcons/athletes/brandon-benac/football/stats/?careerid=lrcf9la8hvb99,lrcf9la8hvb99,RB,Ogemaw Heights,MI,1710,1710,142.5,7.4,231,72,19,2,12,2012,rushing
371,A.j.,Collins,A.j. Collins,/ky/union/cooper-jaguars/athletes/aj-collins/football/stats/?careerid=569jvg770s4k4,569jvg770s4k4,"RB, DB",Cooper,KY,1710,1710,114.0,6.24,274,64,19,4,15,2012,rushing
372,Nick,Bernardo,Nick Bernardo,/ca/san-jose/oak-grove-eagles/athletes/nick-bernardo/football/stats/?careerid=r7jpigpim6qm6,r7jpigpim6qm6,"RB, DB",Oak Grove,CA,1709,1709,170.9,10.48,163,80,19,0,10,2012,rushing
373,Adam,Vosburg,Adam Vosburg,/mi/gobles/gobles-tigers/athletes/adam-vosburg/football/stats/?careerid=53btd1599o0td,53btd1599o0td,"RB, LB",Gobles,MI,1709,1709,155.4,7.56,226,97,28,0,11,2012,rushing
374,Billy,Mccrary,Billy Mccrary,/tx/leander/rouse-raiders/athletes/billy-mccrary/football/stats/?careerid=idja690c61crb,idja690c61crb,"WR, RB",Rouse,TX,1708,1708,113.9,6.19,276,73,16,5,15,2012,rushing
375,Vayante',Copeland,Vayante' Copeland,/oh/dayton/thurgood-marshall-cougars/athletes/vayante-copeland/football/stats/?careerid=1p7c2v7r7l5rb,1p7c2v7r7l5rb,"C, WB",Thurgood Marshall,OH,1707,1707,142.2,12.84,133,80,19,0,12,2012,rushing
376,Aleric,Stone,Aleric Stone,/ca/arcata/arcata-tigers/athletes/aleric-stone/football/stats/?careerid=dj6otolda7m00,dj6otolda7m00,"RB, LB",Arcata,CA,1706,1706,131.2,6.74,253,80,21,2,13,2012,rushing
377,Austin,Cardoza,Austin Cardoza,/ca/exeter/exeter-monarchs/athletes/austin-cardoza/football/stats/?careerid=m48n4oka9c3ue,m48n4oka9c3ue,"RB, DB",Exeter,CA,1706,1706,155.1,5.84,292,58,22,3,11,2012,rushing
378,Adam ,Berryman,Adam  Berryman,/tx/gainesville/gainesville-leopards/athletes/adam-berryman/football/stats/?careerid=g5lqpafs7msk4,g5lqpafs7msk4,"FB, ILB",Gainesville,TX,1705,1705,131.2,7.32,233,84,25,0,13,2012,rushing
379,Gerald,Towns-Owens,Gerald Towns-Owens,/nj/westville/west-deptford-eagles/athletes/gerald-towns-owens/football/stats/?careerid=jmq09jj03lij3,jmq09jj03lij3,"RB, DE",West Deptford,NJ,1701,1701,154.6,8.02,212,69,26,2,11,2012,rushing
380,Nick,Maher,Nick Maher,/mi/brownstown/woodhaven-warriors/athletes/nick-maher/football/stats/?careerid=1rt9rma2441qa,1rt9rma2441qa,"QB, DB",Woodhaven,MI,1697,1697,169.7,9.48,179,84,20,0,10,2012,rushing
381,Cameron,Tucker,Cameron Tucker,/ct/west-haven/notre-dame-green-knights/athletes/cameron-tucker/football/stats/?careerid=iqt4jtr8njep9,iqt4jtr8njep9,"RB, LB",Notre Dame,CT,1697,1697,188.6,7.89,215,90,19,0,9,2012,rushing
382,Donald,Panciello,Donald Panciello,/nj/succasunna/roxbury-gaels/athletes/donald-panciello/football/stats/?careerid=prm2qhed8dpn7,prm2qhed8dpn7,"RB, LB",Roxbury,NJ,1697,1697,141.4,7.86,216,71,20,1,12,2012,rushing
383,Ronnie ,Stringfield,Ronnie  Stringfield,/va/lynchburg/virginia-episcopal-school-bishops/athletes/ronnie-stringfield/football/stats/?careerid=in56eao776eaa,in56eao776eaa,"RB, LB",Virginia Episcopal School,VA,1695,1695,154.1,7.5,226,68,15,2,11,2012,rushing
384,Brandon,Fanning,Brandon Fanning,/ca/bakersfield/foothill-trojans/athletes/brandon-fanning/football/stats/?careerid=k109mkim7a5cc,k109mkim7a5cc,,Foothill,CA,1695,1695,169.5,6.03,281,44,14,1,10,2012,rushing
385,Larenz,Bryant,Larenz Bryant,/nc/charlotte/chambers-cougars/athletes/larenz-bryant/football/stats/?careerid=7l29ipfv79vp9,7l29ipfv79vp9,"RB, LB",Chambers,NC,1694,1694,130.3,9.26,183,85,21,2,13,2012,rushing
386,Jamar,Smith,Jamar Smith,/ga/lyons/toombs-county-bulldogs/athletes/jamar-smith/football/stats/?careerid=vfru37qe7aog0,vfru37qe7aog0,,Toombs County,GA,1694,1694,154.0,7.74,219,81,15,6,11,2012,rushing
387,Herman,Israelsson,Herman Israelsson,/fl/bradenton/saint-stephens-episcopal-falcons/athletes/herman-israelsson/football/stats/?careerid=p8p0u1qik42bb,p8p0u1qik42bb,"RB, LB",Saint Stephen's Episcopal,FL,1694,1694,154.0,7.27,233,70,18,0,11,2012,rushing
388,Cade,Lindsay,Cade Lindsay,/ca/glendora/glendora-tartans/athletes/cade-lindsay/football/stats/?careerid=bd1d69vl8gah1,bd1d69vl8gah1,"RB, FS",Glendora,CA,1692,1692,188.0,7.83,216,82,17,1,9,2012,rushing
389,Bernard,Smalls,Bernard Smalls,/nc/fayetteville/fayetteville-christian-warriors/athletes/bernard-smalls/football/stats/?careerid=2gp2dg04580ue,2gp2dg04580ue,"FB, RB",Fayetteville Christian,NC,1690,1690,169.0,7.9,214,0,19,0,10,2012,rushing
390,Joshua,Schultheis,Joshua Schultheis,/pa/mars/mars-fightin-planets/athletes/joshua-schultheis/football/stats/?careerid=akqclqn1ljf55,akqclqn1ljf55,"RB, LB",Mars,PA,1687,1687,153.4,7.53,224,60,27,0,11,2012,rushing
391,Jacob,Swilley,Jacob Swilley,/wa/yelm/yelm-tornados/athletes/jacob-swilley/football/stats/?careerid=o9eqq6ppnknm6,o9eqq6ppnknm6,"RB, DB",Yelm,WA,1686,1686,168.6,7.36,229,70,25,0,10,2012,rushing
392,Marcellus,Calhoun,Marcellus Calhoun,/oh/columbus/bishop-hartley-hawks/athletes/marcellus-calhoun/football/stats/?careerid=noshldmbh6b11,noshldmbh6b11,"RB, OLB",Bishop Hartley,OH,1685,1685,120.4,7.95,212,88,26,2,14,2012,rushing
393,Khary,Paige,Khary Paige,/ga/valdosta/valwood-valiants/athletes/khary-paige/football/stats/?careerid=nsnjd53soecff,nsnjd53soecff,,Valwood,GA,1684,1684,129.5,13.05,129,84,26,1,13,2012,rushing
394,Philip,Vass,Philip Vass,/pa/bangor/bangor-slaters/athletes/philip-vass/football/stats/?careerid=e2eps3schn7td,e2eps3schn7td,"RB, SS",Bangor,PA,1684,1684,153.1,6.9,244,54,20,3,11,2012,rushing
395,Harvey,Harris,Harvey Harris,/al/montgomery/carver-montgomery-wolverines/athletes/harvey-harris/football/stats/?careerid=jol8ntgqmpevf,jol8ntgqmpevf,"RB, KR",Carver Montgomery,AL,1683,1683,120.2,7.41,227,75,20,2,14,2012,rushing
396,JACOB,BASSO,JACOB BASSO,/oh/baltimore/liberty-union-lions/athletes/jacob-basso/football/stats/?careerid=potdumemf85rb,potdumemf85rb,"TB, LB",Liberty Union,OH,1683,1683,129.5,5.9,285,71,17,9,13,2012,rushing
397,Steve,Ray,Steve Ray,/co/highlands-ranch/thunderridge-grizzlies/athletes/steve-ray/football/stats/?careerid=k05k4aamio4vf,k05k4aamio4vf,RB,ThunderRidge,CO,1681,1681,129.3,5.53,304,0,21,0,13,2012,rushing
398,James,Conner,James Conner,/pa/erie/mcdowell-trojans/athletes/james-conner/football/stats/?careerid=flmqbhg9698dd,flmqbhg9698dd,"DE, PR",McDowell,PA,1680,1680,129.2,10.84,155,54,21,3,13,2012,rushing
399,Thayer,Sauter,Thayer Sauter,/co/wiggins/wiggins-tigers/athletes/thayer-sauter/football/stats/?careerid=ie90fsv5c8g33,ie90fsv5c8g33,"QB, DE",Wiggins,CO,1680,1680,168.0,8.75,192,91,21,0,10,2012,rushing
400,Cole,Barnhardt,Cole Barnhardt,/pa/tower-city/williams-valley-vikings/athletes/cole-barnhardt/football/stats/?careerid=its1oab4edo44,its1oab4edo44,"HB, DB",Williams Valley,PA,1680,1680,129.2,7.64,220,0,22,5,13,2012,rushing
401,Anthony,Davis,Anthony Davis,/co/fountain/fountain-fort-carson-trojans/athletes/anthony-davis/football/stats/?careerid=p19u332jo6rk4,p19u332jo6rk4,RB,Fountain-Fort Carson,CO,1677,1677,152.5,9.06,185,90,19,0,11,2012,rushing
402,Elijah,Wellman,Elijah Wellman,/wv/huntington/spring-valley-timberwolves/athletes/elijah-wellman/football/stats/?careerid=ilpgi33oec9g0,ilpgi33oec9g0,"RB, LB",Spring Valley,WV,1676,1676,139.7,7.48,224,70,18,3,12,2012,rushing
403,Austin,Hall,Austin Hall,/wa/mukilteo/kamiak-knights/athletes/austin-hall/football/stats/?careerid=6hakljpf1q9n7,6hakljpf1q9n7,"RB, DB",Kamiak,WA,1673,1673,167.3,7.15,234,80,21,0,10,2012,rushing
404,Charles,Julian,Charles Julian,/nv/north-las-vegas/legacy-longhorns/athletes/charles-julian/football/stats/?careerid=ro52mfucqmdh1,ro52mfucqmdh1,"DB, RB",Legacy,NV,1672,1672,185.8,7.5,223,66,16,4,9,2012,rushing
405,Hunter,Grivna-Bode,Hunter Grivna-Bode,/co/bailey/platte-canyon-huskies/athletes/hunter-grivna-bode/football/stats/?careerid=gnl0qlfisb7i2,gnl0qlfisb7i2,"RB, DB",Platte Canyon,CO,1671,1671,167.1,8.8,190,0,22,0,10,2012,rushing
406,Nate,Tayco,Nate Tayco,/ca/arcadia/rio-hondo-prep-kares/athletes/nate-tayco/football/stats/?careerid=d017j8t4kq644,d017j8t4kq644,"RB, DB",Rio Hondo Prep,CA,1665,1665,128.1,8.41,198,66,29,1,13,2012,rushing
407,Ryan,Collins,Ryan Collins,/tx/deweyville/deweyville-pirates/athletes/ryan-collins/football/stats/?careerid=05bpans96qig0,05bpans96qig0,,Deweyville,TX,1663,1663,166.3,9.45,176,0,0,0,10,2012,rushing
408,Kyle,Woolard,Kyle Woolard,/az/goodyear/desert-edge-scorpions/athletes/kyle-woolard/football/stats/?careerid=brun0edahhfg0,brun0edahhfg0,"RB, DB",Desert Edge,AZ,1663,1663,127.9,8.36,199,73,14,0,13,2012,rushing
409,Kamani,Thomas,Kamani Thomas,/ga/dallas/east-paulding-raiders/athletes/kamani-thomas/football/stats/?careerid=6vif63n87mbk4,6vif63n87mbk4,,East Paulding,GA,1662,1662,138.5,8.48,196,80,13,0,12,2012,rushing
410,Kenny,Scott,Kenny Scott,/fl/gainesville/buchholz-bobcats/athletes/kenny-scott/football/stats/?careerid=uorco1jeb3uue,uorco1jeb3uue,"RB, LB",Buchholz,FL,1662,1662,166.2,7.13,233,96,14,9,10,2012,rushing
411,Jake,Payton,Jake Payton,/ca/san-dimas/san-dimas-saints/athletes/jake-payton/football/stats/?careerid=315bu8rse50o8,315bu8rse50o8,"DB, RB",San Dimas,CA,1658,1658,138.2,10.3,161,80,22,0,12,2012,rushing
412,Hakeem,Johnson,Hakeem Johnson,/ms/rolling-fork/south-delta-bulldogs/athletes/hakeem-johnson/football/stats/?careerid=me1p5qjkg4vm6,me1p5qjkg4vm6,"RB, LB",South Delta,MS,1656,1656,138.0,9.63,172,0,21,0,12,2012,rushing
413,Austin,McQuaide,Austin McQuaide,/ri/wood-river-junction/chariho-chargers/athletes/austin-mcquaide/football/stats/?careerid=1ecq7nrjiah66,1ecq7nrjiah66,"RB, OLB",Chariho,RI,1655,1655,150.5,7.16,231,74,16,3,11,2012,rushing
414,Trevin,Wiens,Trevin Wiens,/ks/meade/meade-buffaloes/athletes/trevin-wiens/football/stats/?careerid=tehohchnqsl44,tehohchnqsl44,"RB, DB",Meade,KS,1654,1654,127.2,10.74,154,0,27,1,13,2012,rushing
415,Garrett,Brown,Garrett Brown,/pa/dubois/dubois-beavers/athletes/garrett-brown/football/stats/?careerid=10g4v1s593erb,10g4v1s593erb,"RB, DB",DuBois,PA,1654,1654,206.8,9.67,171,80,23,3,8,2012,rushing
416,Charles,Beale,Charles Beale,/nc/arden/christ-school-greenies/athletes/charles-beale/football/stats/?careerid=9f580kjjo4c77,9f580kjjo4c77,"RB, LB",Christ School,NC,1654,1654,127.2,7.01,236,30,22,0,13,2012,rushing
417,Caleb,Woodward,Caleb Woodward,/tx/leander/leander-lions/athletes/caleb-woodward/football/stats/?careerid=n3nrgqvbtraqa,n3nrgqvbtraqa,ATH,Leander,TX,1654,1654,127.2,6.08,272,52,24,2,13,2012,rushing
418,Derrick,Dennis,Derrick Dennis,/mo/orrick/orrick-bearcats/athletes/derrick-dennis/football/stats/?careerid=7004cplcovm66,7004cplcovm66,"RB, LB",Orrick,MO,1652,1652,165.2,4.89,338,70,13,3,10,2012,rushing
419,Ezekiel,Elliott,Ezekiel Elliott,/mo/st-louis/burroughs-bombers/athletes/ezekiel-elliott/football/stats/?careerid=3elqimq6n5rff,3elqimq6n5rff,"RB, DB",Burroughs,MO,1651,1651,165.1,14.48,114,0,32,0,10,2012,rushing
420,Mauriece,Lee,Mauriece Lee,/az/tempe/marcos-de-niza-padres/athletes/mauriece-lee/football/stats/?careerid=l5i9l16fs5t11,l5i9l16fs5t11,"RB, DB",Marcos de Niza,AZ,1651,1651,137.6,10.01,165,80,22,0,12,2012,rushing
421,Cory,Farneti,Cory Farneti,/il/carlinville/carlinville-cavaliers/athletes/cory-farneti/football/stats/?careerid=fbl0i5u126511,fbl0i5u126511,"RB, LB",Carlinville,IL,1651,1651,150.1,9.49,174,77,20,3,11,2012,rushing
422,Matt,Lopes,Matt Lopes,/ca/palos-verdes-estates/palos-verdes-sea-kings/athletes/matt-lopes/football/stats/?careerid=ip0vsub9nn0ff,ip0vsub9nn0ff,"RB, SS",Palos Verdes,CA,1651,1651,150.1,7.09,233,50,25,0,11,2012,rushing
423,Orlando,Perez,Orlando Perez,/ca/arvin/arvin-bears/athletes/orlando-perez/football/stats/?careerid=ojklh2r77tm11,ojklh2r77tm11,"RB, LB",Arvin,CA,1651,1651,150.1,6.79,243,0,19,3,11,2012,rushing
