rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
320,Fred,Epps,Fred Epps,/pa/meadville/meadville-bulldogs/athletes/fred-epps/football/stats/?careerid=t8vi4t0d4a033,t8vi4t0d4a033,"RB, DL",Meadville,PA,1722,1722,143.5,7.59,227,91,22,9,12,2011,rushing
321,Joey,Counts,Joey Counts,/az/mesa/desert-ridge-jaguars/athletes/joey-counts/football/stats/?careerid=fjlq3qhnacg77,fjlq3qhnacg77,"RB, LB",Desert Ridge,AZ,1719,1719,156.3,9.55,180,85,22,2,11,2011,rushing
322,Andrew,Brown,Andrew Brown,/ca/ripon/ripon-christian-knights/athletes/andrew-brown/football/stats/?careerid=gegmrge344bo8,gegmrge344bo8,"RB, DB",Ripon Christian,CA,1718,1718,143.2,8.18,210,99,28,8,12,2011,rushing
323,Tyrique ,Hynes,Tyrique  Hynes,/ms/hollandale/simmons-blue-devils/athletes/tyrique-hynes/football/stats/?careerid=umnfgnrl3c733,umnfgnrl3c733,ATH,Simmons,MS,1718,1718,132.2,6.07,283,0,16,0,13,2011,rushing
324,Manny,Smith,Manny Smith,/va/clifton/centreville-wildcats/athletes/manny-smith/football/stats/?careerid=5sns9rp6o8bi2,5sns9rp6o8bi2,"RB, LB",Centreville,VA,1716,1716,122.6,5.2,330,71,20,5,14,2011,rushing
325,Noah,Brown,Noah Brown,/nm/los-lunas/valencia-jaguars/athletes/noah-brown/football/stats/?careerid=hrdiirftviro8,hrdiirftviro8,"FB, DE",Valencia,NM,1715,1715,142.9,9.91,173,82,23,1,12,2011,rushing
326,Josh,Keys,Josh Keys,/ms/seminary/seminary-bulldogs/athletes/josh-keys/football/stats/?careerid=k5oi94o72fql5,k5oi94o72fql5,,Seminary,MS,1713,1713,114.2,9.68,177,0,22,1,15,2011,rushing
327,Fred,Elder,Fred Elder,/tn/knoxville/fulton-falcons/athletes/fred-elder/football/stats/?careerid=hsspvdsqe6o11,hsspvdsqe6o11,"WR, LB",Fulton,TN,1710,1710,142.5,8.34,205,75,17,1,12,2011,rushing
328,Alex,Bontz,Alex Bontz,/ks/andover/andover-central-jaguars/athletes/alex-bontz/football/stats/?careerid=mnb7fm0edbsi2,mnb7fm0edbsi2,"RB, CB",Andover Central,KS,1710,1710,171.0,6.81,251,64,20,2,10,2011,rushing
329,Imeria,Talia,Imeria Talia,/ca/moreno-valley/moreno-valley-vikings/athletes/imeria-talia/football/stats/?careerid=m2d21mrhinh55,m2d21mrhinh55,"TB, CB",Moreno Valley,CA,1710,1710,142.5,6.79,252,75,15,0,12,2011,rushing
330,Brian,Sanchez,Brian Sanchez,/ca/granada-hills/granada-hills-charter-highlanders/athletes/brian-sanchez/football/stats/?careerid=0eu28mgh2biff,0eu28mgh2biff,"RB, LB",Granada Hills Charter,CA,1710,1710,131.5,5.74,298,68,19,1,13,2011,rushing
331,Jordan,Visarraga,Jordan Visarraga,/or/eugene/willamette-wolverines/athletes/jordan-visarraga/football/stats/?careerid=8v5rljks5qpj3,8v5rljks5qpj3,"RB, DB",Willamette,OR,1709,1709,189.9,8.95,191,61,27,4,9,2011,rushing
332,Saig,Skeen,Saig Skeen,/nc/lexington/central-davidson-spartans/athletes/saig-skeen/football/stats/?careerid=uptjpbj6rs4td,uptjpbj6rs4td,"HB, ILB",Central Davidson,NC,1708,1708,155.3,7.12,240,63,23,0,11,2011,rushing
333,Jay,Winsley,Jay Winsley,/ms/sandhill/pisgah-dragons/athletes/jay-winsley/football/stats/?careerid=gseu0or31bm99,gseu0or31bm99,"RB, CB",Pisgah,MS,1704,1704,170.4,9.52,179,85,20,1,10,2011,rushing
334,J.r.,Nelson,J.r. Nelson,/ca/hacienda-heights/wilson-wildcats/athletes/jr-nelson/football/stats/?careerid=1ls1sgi771u77,1ls1sgi771u77,"RB, DB",Wilson,CA,1704,1704,170.4,8.08,211,77,13,2,10,2011,rushing
335,Mitchell,Cunningham,Mitchell Cunningham,/ms/ecru/north-pontotoc-vikings/athletes/mitchell-cunningham/football/stats/?careerid=o3asfu0tjgh00,o3asfu0tjgh00,"RB, LB",North Pontotoc,MS,1700,1700,141.7,9.14,186,75,25,4,12,2011,rushing
336,Cameron,Thomas,Cameron Thomas,/ky/nicholasville/east-jessamine-jaguars/athletes/cameron-thomas/football/stats/?careerid=t1h2ctg73gli2,t1h2ctg73gli2,,East Jessamine,KY,1699,1699,212.4,9.99,170,62,17,0,8,2011,rushing
337,Erik,Fisher,Erik Fisher,/ca/newport-beach/corona-del-mar-sea-kings/athletes/erik-fisher/football/stats/?careerid=gla9kubesghbb,gla9kubesghbb,TB,Corona del Mar,CA,1697,1697,121.2,6.06,280,45,18,2,14,2011,rushing
338,Tim,Santa maria,Tim Santa maria,/ca/palm-desert/palm-desert-aztecs/athletes/tim-santa-maria/football/stats/?careerid=mqf209tk4oh33,mqf209tk4oh33,"RB, OLB",Palm Desert,CA,1696,1696,154.2,7.92,214,80,25,6,11,2011,rushing
339,Kevin,Miller,Kevin Miller,/sc/lexington/lexington-wildcats/athletes/kevin-miller/football/stats/?careerid=nmhcqseo69f55,nmhcqseo69f55,RB,Lexington,SC,1693,1693,169.3,8.38,202,71,24,1,10,2011,rushing
340,Josh,Mcphearson,Josh Mcphearson,/md/severn/annapolis-area-christian-eagles/athletes/josh-mcphearson/football/stats/?careerid=ndhbqdnbdv4h1,ndhbqdnbdv4h1,RB,Annapolis Area Christian,MD,1692,1692,169.2,11.43,148,80,23,0,10,2011,rushing
341,Bubba,Mcdowell,Bubba Mcdowell,/nc/denver/east-lincoln-mustangs/athletes/bubba-mcdowell/football/stats/?careerid=8h5bnaakgh0ff,8h5bnaakgh0ff,RB,East Lincoln,NC,1692,1692,169.2,10.13,167,0,0,0,10,2011,rushing
342,Ryan,Comstock,Ryan Comstock,/or/oakland/oakland-oakers/athletes/ryan-comstock/football/stats/?careerid=kn10n71e5vjaa,kn10n71e5vjaa,"CB, RB",Oakland,OR,1691,1691,140.9,12.53,135,70,23,0,12,2011,rushing
343,Javis,Blalock,Javis Blalock,/ca/rio-vista/rio-vista-rams/athletes/javis-blalock/football/stats/?careerid=chor45v71rf33,chor45v71rf33,"RB, CB",Rio Vista,CA,1690,1690,140.8,18.17,93,88,22,1,12,2011,rushing
344,Mont,Dean,Mont Dean,/ms/oxford/oxford-chargers/athletes/mont-dean/football/stats/?careerid=htqk5jh19a7aa,htqk5jh19a7aa,"RB, LB",Oxford,MS,1690,1690,169.0,7.79,217,80,23,0,10,2011,rushing
345,Bennet,Rimmer,Bennet Rimmer,/ms/bay-st-louis/st-stanislaus-rock-a-chaws/athletes/bennet-rimmer/football/stats/?careerid=e3fg8d1mcruj3,e3fg8d1mcruj3,"RB, LB",St. Stanislaus,MS,1689,1689,153.5,6.68,253,50,14,2,11,2011,rushing
346,Troy,Poole,Troy Poole,/ca/anaheim/esperanza-aztecs/athletes/troy-poole/football/stats/?careerid=0a9em9hm3ht88,0a9em9hm3ht88,"SS, RB",Esperanza,CA,1688,1688,168.8,8.4,201,76,17,0,10,2011,rushing
347,Keith,Clark,Keith Clark,/nc/greenville/dh-conley-vikings/athletes/keith-clark/football/stats/?careerid=3ft0a70cstsbb,3ft0a70cstsbb,"FB, DB",D.H. Conley,NC,1686,1686,140.5,5.9,286,0,23,9,12,2011,rushing
348,Cody,Belveal,Cody Belveal,/oh/sciotoville/east-tartans/athletes/cody-belveal/football/stats/?careerid=frriormajc233,frriormajc233,"RB, LB",East,OH,1684,1684,153.1,10.21,165,85,20,0,11,2011,rushing
349,Jacob,Siler,Jacob Siler,/mi/crystal-falls/forest-park-trojans/athletes/jacob-siler/football/stats/?careerid=mamb7qrk45p33,mamb7qrk45p33,"RB, DB",Forest Park,MI,1684,1684,168.4,8.06,209,78,21,0,10,2011,rushing
350,Michael,Johnson,Michael Johnson,/nc/morehead-city/west-carteret-patriots/athletes/michael-johnson/football/stats/?careerid=mcnk3adoe56dd,mcnk3adoe56dd,"FB, LB",West Carteret,NC,1684,1684,129.5,7.48,225,84,18,4,13,2011,rushing
351,Kyle,Hicks,Kyle Hicks,/tx/arlington/martin-warriors/athletes/kyle-hicks/football/stats/?careerid=pp5cg9aff08i2,pp5cg9aff08i2,"RB, QB",Martin,TX,1682,1682,120.1,7.97,211,0,26,0,14,2011,rushing
352,Jerry,Bynum,Jerry Bynum,/tx/houston/alief-elsik-rams/athletes/jerry-bynum/football/stats/?careerid=9tf1tep3us677,9tf1tep3us677,RB,Alief Elsik,TX,1680,1680,168.0,9.88,170,81,18,0,10,2011,rushing
353,Laterrius ,Crumedy,Laterrius  Crumedy,/la/angie/varnado-wildcats/athletes/laterrius-crumedy/football/stats/?careerid=c1ppg0hk1elp9,c1ppg0hk1elp9,"QB, DB",Varnado,LA,1679,1679,167.9,8.88,189,77,18,7,10,2011,rushing
354,Tanner,Mcguire,Tanner Mcguire,/mo/butler/butler-bears/athletes/tanner-mcguire/football/stats/?careerid=kbchlplibfl11,kbchlplibfl11,"RB, SS",Butler,MO,1679,1679,139.9,8.19,205,51,20,0,12,2011,rushing
355,John Major,Davis,John Major Davis,/al/tuscaloosa/american-christian-academy-patriots/athletes/john-major-davis/football/stats/?careerid=nd1789p9gv244,nd1789p9gv244,"RB, DB",American Christian Academy,AL,1678,1678,119.9,10.9,154,68,32,8,14,2011,rushing
356,Timmy,Robinson,Timmy Robinson,/ca/huntington-beach/ocean-view-seahawks/athletes/timmy-robinson/football/stats/?careerid=jla9v840soaue,jla9v840soaue,"QB, MLB",Ocean View,CA,1678,1678,139.8,8.39,200,81,25,4,12,2011,rushing
357,Ken,Mcdowell,Ken Mcdowell,/nc/hope-mills/grays-creek-bears/athletes/ken-mcdowell/football/stats/?careerid=bvgoupuvacko8,bvgoupuvacko8,"RB, LB",Gray's Creek,NC,1677,1677,139.8,8.92,188,0,21,0,12,2011,rushing
358,Brian,Blake,Brian Blake,/tx/harlingen/harlingen-cardinals/athletes/brian-blake/football/stats/?careerid=kggo839jmvjg0,kggo839jmvjg0,RB,Harlingen,TX,1674,1674,119.6,6.8,246,0,20,0,14,2011,rushing
359,William,Underwood,William Underwood,/or/waldport/waldport-irish/athletes/william-underwood/football/stats/?careerid=99n698rb04k33,99n698rb04k33,"RB, DE",Waldport,OR,1667,1667,185.2,10.48,159,95,17,2,9,2011,rushing
360,Arturo,Martinez,Arturo Martinez,/az/tonopah/tonopah-valley-phoenix/athletes/arturo-martinez/football/stats/?careerid=rrput1dfe51td,rrput1dfe51td,"TB, FS",Tonopah Valley,AZ,1667,1667,151.5,7.98,209,75,17,8,11,2011,rushing
361,Marciss,Grigsby,Marciss Grigsby,/ca/los-angeles/hamilton-yankees/athletes/marciss-grigsby/football/stats/?careerid=72na8ie7ob999,72na8ie7ob999,"RB, DB",Hamilton,CA,1665,1665,166.5,8.2,203,0,14,4,10,2011,rushing
362,Juan,Medrano,Juan Medrano,/ca/strathmore/strathmore-spartans/athletes/juan-medrano/football/stats/?careerid=9fo6n4vhqe566,9fo6n4vhqe566,RB,Strathmore,CA,1665,1665,138.8,7.24,230,65,25,6,12,2011,rushing
363,Brandon,Monroe,Brandon Monroe,/ca/loomis/del-oro-golden-eagles/athletes/brandon-monroe/football/stats/?careerid=i0vsmp377mmaa,i0vsmp377mmaa,"RB, DB",Del Oro,CA,1662,1662,110.8,6.84,243,80,22,4,15,2011,rushing
364,Parks,Mcneil,Parks Mcneil,/tx/kerrville/tivy-antlers/athletes/parks-mcneil/football/stats/?careerid=mvirufr4j83ue,mvirufr4j83ue,"QB, WR",Tivy,TX,1662,1662,118.7,6.68,249,0,22,0,14,2011,rushing
365,Shaquille,Allen,Shaquille Allen,/tn/paris/henry-county-patriots/athletes/shaquille-allen/football/stats/?careerid=8lkm96jnavli2,8lkm96jnavli2,,Henry County,TN,1661,1661,110.7,7.73,215,0,25,0,15,2011,rushing
366,Tyler,Fitzkee,Tyler Fitzkee,/pa/york-springs/bermudian-springs-eagles/athletes/tyler-fitzkee/football/stats/?careerid=5rj5g2bnaed99,5rj5g2bnaed99,"RB, LB",Bermudian Springs,PA,1661,1661,138.4,7.01,237,0,26,5,12,2011,rushing
367,Jesse,Brookins,Jesse Brookins,/ca/san-diego/francis-parker-lancers/athletes/jesse-brookins/football/stats/?careerid=e8h3b84jnf733,e8h3b84jnf733,"RB, LB",Francis Parker,CA,1659,1659,138.2,6.66,249,65,13,4,12,2011,rushing
368,Jerrod,Collier,Jerrod Collier,/tx/gruver/gruver-greyhounds/athletes/jerrod-collier/football/stats/?careerid=ej36pgvmtd855,ej36pgvmtd855,"RB, LB",Gruver,TX,1658,1658,150.7,7.61,218,96,18,1,11,2011,rushing
369,Seth,Beckner,Seth Beckner,/mo/carthage/carthage-tigers/athletes/seth-beckner/football/stats/?careerid=37he1kkgm58l5,37he1kkgm58l5,"WR, DB",Carthage,MO,1657,1657,150.6,8.28,200,0,23,0,11,2011,rushing
370,Ryan,Wolpin,Ryan Wolpin,/ca/rancho-santa-margarita/santa-margarita-eagles/athletes/ryan-wolpin/football/stats/?careerid=f2ke6615csraa,f2ke6615csraa,"RB, DB",Santa Margarita,CA,1657,1657,110.5,6.68,248,60,29,0,15,2011,rushing
371,Keith,Newsome,Keith Newsome,/az/phoenix/alhambra-lions/athletes/keith-newsome/football/stats/?careerid=p91agchadj0o8,p91agchadj0o8,,Alhambra,AZ,1655,1655,165.5,9.35,177,80,18,6,10,2011,rushing
372,Jourdan,Hottinger,Jourdan Hottinger,/co/akron/akron-rams/athletes/jourdan-hottinger/football/stats/?careerid=ava9emq4ul577,ava9emq4ul577,"RB, LB",Akron,CO,1651,1651,150.1,8.51,194,95,25,1,11,2011,rushing
373,Zack ,Simmons ,Zack  Simmons ,/ok/tulsa/lincoln-christian-bulldogs/athletes/zack-simmons/football/stats/?careerid=o04ucf9vo3g22,o04ucf9vo3g22,,Lincoln Christian,OK,1651,1651,127.0,6.68,247,52,28,2,13,2011,rushing
374,Isaac,Seymour,Isaac Seymour,/ca/ojai/nordhoff-rangers/athletes/isaac-seymour/football/stats/?careerid=87poo8orv54o8,87poo8orv54o8,"RB, LB",Nordhoff,CA,1651,1651,137.6,6.38,259,56,23,3,12,2011,rushing
375,JOSH,MAKUCH,JOSH MAKUCH,/oh/baltimore/liberty-union-lions/athletes/josh-makuch/football/stats/?careerid=oqup2vj37i1l5,oqup2vj37i1l5,"TB, LB",Liberty Union,OH,1649,1649,164.9,7.26,227,54,18,5,10,2011,rushing
376,Eric,Schleier,Eric Schleier,/tx/geronimo/navarro-panthers/athletes/eric-schleier/football/stats/?careerid=v6q165bhfd255,v6q165bhfd255,"RB, LB",Navarro,TX,1648,1648,164.8,5.74,287,0,22,1,10,2011,rushing
377,Philip,Chalmers,Philip Chalmers,/nc/hillsborough/cedar-ridge-fighting-red-wolves/athletes/philip-chalmers/football/stats/?careerid=36ekh3s69oorb,36ekh3s69oorb,"RB, DB",Cedar Ridge,NC,1646,1646,164.6,7.0,235,76,20,6,10,2011,rushing
378,Chris,Brown,Chris Brown,/ga/donalsonville/seminole-county-indians/athletes/chris-brown/football/stats/?careerid=1j9ghaek9rkbb,1j9ghaek9rkbb,"TB, OLB",Seminole County,GA,1645,1645,137.1,12.46,132,89,29,0,12,2011,rushing
379,Tanner,Stark,Tanner Stark,/co/loveland/mountain-view-mountain-lions/athletes/tanner-stark/football/stats/?careerid=o1oq1btp096rb,o1oq1btp096rb,RB,Mountain View,CO,1643,1643,149.4,7.61,216,0,18,0,11,2011,rushing
380,Adam,Berryman,Adam Berryman,/pa/york-springs/bermudian-springs-eagles/athletes/adam-berryman/football/stats/?careerid=9v2j841gelhk4,9v2j841gelhk4,"RB, DB",Bermudian Springs,PA,1642,1642,136.8,9.6,171,0,20,6,12,2011,rushing
381,Cody,Stringer,Cody Stringer,/mo/mountain-view/liberty-eagles/athletes/cody-stringer/football/stats/?careerid=on9se5aocnnrb,on9se5aocnnrb,"WR, LB",Liberty,MO,1640,1640,126.2,6.83,240,78,21,1,13,2011,rushing
382,Damian,Corredor,Damian Corredor,/nj/weehawken/weehawken-indians/athletes/damian-corredor/football/stats/?careerid=geh7f6c15ilm6,geh7f6c15ilm6,"RB, S",Weehawken,NJ,1635,1635,163.5,9.4,174,80,17,0,10,2011,rushing
383,Ladarious,Clark,Ladarious Clark,/ms/meridian/southeast-lauderdale-tigers/athletes/ladarious-clark/football/stats/?careerid=l2be1ne1d21i2,l2be1ne1d21i2,"RB, FS",Southeast Lauderdale,MS,1633,1633,148.5,7.89,207,0,25,10,11,2011,rushing
384,Kalif,Phillips,Kalif Phillips,/nc/kannapolis/al-brown-wonders/athletes/kalif-phillips/football/stats/?careerid=575mgduhcgs88,575mgduhcgs88,"RB, DB",A.L. Brown,NC,1632,1632,116.6,9.38,174,0,11,0,14,2011,rushing
385,Conner,Armstrong,Conner Armstrong,/ca/ventura/ventura-cougars/athletes/conner-armstrong/football/stats/?careerid=3k4qn5bpp7m33,3k4qn5bpp7m33,"RB, DB",Ventura,CA,1632,1632,136.0,6.18,264,25,23,0,12,2011,rushing
386,Tyshawn,Gordon,Tyshawn Gordon,/oh/dayton/belmont-bison/athletes/tyshawn-gordon/football/stats/?careerid=p8ath1hctfph1,p8ath1hctfph1,"DB, RB",Belmont,OH,1630,1630,163.0,9.37,174,71,16,0,10,2011,rushing
387,Creshon,Morrison,Creshon Morrison,/ct/hartford/capital-prep-classical-magnet-trailblazers/athletes/creshon-morrison/football/stats/?careerid=9jiria5k96700,9jiria5k96700,"OLB, RB",Capital Prep/Classical Magnet,CT,1629,1629,148.1,14.16,115,70,27,0,11,2011,rushing
388,Nick,Brown,Nick Brown,/az/florence/florence-gophers/athletes/nick-brown/football/stats/?careerid=mh72u523fdj66,mh72u523fdj66,"RB, DB",Florence,AZ,1629,1629,125.3,10.72,152,98,27,3,13,2011,rushing
389,Deandre,Turner-fults,Deandre Turner-fults,/tx/el-paso/chapin-huskies/athletes/deandre-turner-fults/football/stats/?careerid=iavvl9625gsm6,iavvl9625gsm6,"RB, DB",Chapin,TX,1628,1628,135.7,8.39,194,84,11,1,12,2011,rushing
390,Austin,Ray,Austin Ray,/il/mt-zion/mt-zion-braves/athletes/austin-ray/football/stats/?careerid=u21egtecrbqvf,u21egtecrbqvf,RB,Mt. Zion,IL,1627,1627,162.7,7.01,232,90,18,0,10,2011,rushing
391,Jacob,Schoch,Jacob Schoch,/ca/woodland/pioneer-patriots/athletes/jacob-schoch/football/stats/?careerid=24690818i6kl5,24690818i6kl5,"FB, OLB",Pioneer,CA,1625,1625,147.7,7.49,217,66,19,1,11,2011,rushing
392,Donta,Pollock,Donta Pollock,/nj/absecon/holy-spirit-spartans/athletes/donta-pollock/football/stats/?careerid=pg0u08ac5dj77,pg0u08ac5dj77,"RB, LB",Holy Spirit,NJ,1623,1623,180.3,7.28,223,47,19,0,9,2011,rushing
393,Arik,Bird,Arik Bird,/ca/granite-bay/granite-bay-grizzlies/athletes/arik-bird/football/stats/?careerid=9mlbr6mr0g5vf,9mlbr6mr0g5vf,HB,Granite Bay,CA,1623,1623,124.8,7.0,232,80,17,1,13,2011,rushing
394,Chris,Edward beck jr tennessee 4/27/,Chris Edward beck jr tennessee 4/27/,/ga/austell/south-cobb-eagles/athletes/chris-edward-beck-jr-tennessee-4-27-/football/stats/?careerid=bpjjb8otrv0o8,bpjjb8otrv0o8,RB,South Cobb,GA,1622,1622,147.5,7.51,216,54,14,2,11,2011,rushing
395,Devin,Eaglin,Devin Eaglin,/la/westlake/westlake-rams/athletes/devin-eaglin/football/stats/?careerid=j54duh3rm3jh1,j54duh3rm3jh1,,Westlake,LA,1622,1622,147.5,6.41,253,50,24,1,11,2011,rushing
396,Zaire,Williams,Zaire Williams,/nj/marlton/cherokee-chiefs/athletes/zaire-williams/football/stats/?careerid=0e2r5eh5a3l33,0e2r5eh5a3l33,,Cherokee,NJ,1621,1621,162.1,8.31,195,0,28,0,10,2011,rushing
397,Brett,Hathaway,Brett Hathaway,/wv/bridgeport/bridgeport-indians/athletes/brett-hathaway/football/stats/?careerid=phdk7oruc9vaa,phdk7oruc9vaa,"RB, DB",Bridgeport,WV,1620,1620,124.6,7.07,229,80,22,1,13,2011,rushing
398,Josh ,Rickert,Josh  Rickert,/nc/trinity/wheatmore-warriors/athletes/josh-rickert/football/stats/?careerid=0lg06vc0onsn7,0lg06vc0onsn7,"RB, DB",Wheatmore,NC,1619,1619,147.2,6.37,254,96,18,7,11,2011,rushing
399,Derek,Jackson,Derek Jackson,/co/pueblo-west/pueblo-west-cyclones/athletes/derek-jackson/football/stats/?careerid=u34h05qr1ksbb,u34h05qr1ksbb,RB,Pueblo West,CO,1619,1619,147.2,6.35,255,82,15,0,11,2011,rushing
400,Jordan,Mitchell,Jordan Mitchell,/az/yuma/cibola-raiders/athletes/jordan-mitchell/football/stats/?careerid=pvfbun1csfcqa,pvfbun1csfcqa,"DB, RB",Cibola,AZ,1615,1615,161.5,8.68,186,0,19,0,10,2011,rushing
401,Matthew,Breida,Matthew Breida,/fl/brooksville/nature-coast-tech-sharks/athletes/matthew-breida/football/stats/?careerid=25oq2ehk3j3ee,25oq2ehk3j3ee,"DB, RB",Nature Coast Tech,FL,1613,1613,161.3,7.76,208,94,20,7,10,2011,rushing
402,Dorian,Eskridge,Dorian Eskridge,/tn/knoxville/hardin-valley-academy-hawks/athletes/dorian-eskridge/football/stats/?careerid=g9gkk11rpv5g0,g9gkk11rpv5g0,"HB, KR",Hardin Valley Academy,TN,1613,1613,146.6,6.06,266,75,16,3,11,2011,rushing
403,David,Tarver,David Tarver,/in/indianapolis/indianapolis-scecina-memorial-crusaders/athletes/david-tarver/football/stats/?careerid=88js7tnbb0q99,88js7tnbb0q99,,Indianapolis Scecina Memorial,IN,1612,1612,107.5,8.96,180,80,19,7,15,2011,rushing
404,Everett,Basham,Everett Basham,/mo/aurora/aurora-houn-dawgs/athletes/everett-basham/football/stats/?careerid=po3uiku9qi466,po3uiku9qi466,"RB, ILB",Aurora,MO,1612,1612,146.5,6.83,236,65,23,0,11,2011,rushing
405,Deionte,Buckley,Deionte Buckley,/in/indianapolis/warren-central-warriors/athletes/deionte-buckley/football/stats/?careerid=kvhsak7r5sgk4,kvhsak7r5sgk4,RB,Warren Central,IN,1610,1610,146.4,7.52,214,63,27,4,11,2011,rushing
406,Skye,Stiner,Skye Stiner,/pa/mansfield/north-penn-mansfield-tigers/athletes/skye-stiner/football/stats/?careerid=i6do5gvgqqkqa,i6do5gvgqqkqa,"HB, SS",North Penn-Mansfield,PA,1610,1610,134.2,6.65,242,71,19,7,12,2011,rushing
407,Jonathan,Diaz,Jonathan Diaz,/nj/rutherford/st-mary-gaels/athletes/jonathan-diaz/football/stats/?careerid=c2uabrbmmn5bb,c2uabrbmmn5bb,"RB, LB",St. Mary,NJ,1608,1608,178.7,6.04,266,153,16,0,9,2011,rushing
408,Parrish,Bennett,Parrish Bennett,/pa/hanover-township/hanover-area-hawkeyes/athletes/parrish-bennett/football/stats/?careerid=o1hscbq0hi522,o1hscbq0hi522,"HB, CB",Hanover Area,PA,1608,1608,160.8,5.98,269,84,13,7,10,2011,rushing
409,Adam,Vosburg,Adam Vosburg,/mi/gobles/gobles-tigers/athletes/adam-vosburg/football/stats/?careerid=53btd1599o0td,53btd1599o0td,,Gobles,MI,1607,1607,160.7,7.11,226,75,27,0,10,2011,rushing
410,Tyreis,Thomas,Tyreis Thomas,/il/rockford/boylan-catholic-titans/athletes/tyreis-thomas/football/stats/?careerid=om2bnerpl7255,om2bnerpl7255,RB,Boylan Catholic,IL,1606,1606,114.7,8.36,192,66,24,1,14,2011,rushing
411,Jalen,Hurd,Jalen Hurd,/tn/hendersonville/beech-buccaneers/athletes/jalen-hurd/football/stats/?careerid=pa255fejhifk4,pa255fejhifk4,"RB, WR",Beech,TN,1606,1606,123.5,7.58,212,80,23,4,13,2011,rushing
412,James,Watson,James Watson,/mo/sikeston/sikeston-bulldogs/athletes/james-watson/football/stats/?careerid=djo68n83fj4qa,djo68n83fj4qa,"RB, S",Sikeston,MO,1605,1605,145.9,8.49,189,81,16,0,11,2011,rushing
413,Devin,Potter,Devin Potter,/nc/hudson/south-caldwell-spartans/athletes/devin-potter/football/stats/?careerid=foq6nlffnniaa,foq6nlffnniaa,"RB, LB",South Caldwell,NC,1605,1605,123.5,6.74,238,0,23,0,13,2011,rushing
414,DJ,Nelson,DJ Nelson,/ut/logan/logan-grizzlies/athletes/dj-nelson/football/stats/?careerid=589h9kh4q6t44,589h9kh4q6t44,"QB, S",Logan,UT,1605,1605,114.6,6.08,264,80,25,0,14,2011,rushing
415,Benjamin,Grazen,Benjamin Grazen,/nc/raleigh/cardinal-gibbons-crusaders/athletes/benjamin-grazen/football/stats/?careerid=eji851e903b55,eji851e903b55,"TB, SS",Cardinal Gibbons,NC,1604,1604,133.7,9.55,168,85,17,1,12,2011,rushing
416,Dedrick ,Stacker,Dedrick  Stacker,/nc/erwin/triton-hawks/athletes/dedrick-stacker/football/stats/?careerid=glt5qsgk9gim6,glt5qsgk9gim6,"TB, CB",Triton,NC,1603,1603,133.6,11.45,140,97,25,1,12,2011,rushing
417,Lance,Smith,Lance Smith,/nj/west-orange/west-orange-mountaineers/athletes/lance-smith/football/stats/?careerid=h1173mkfue4ff,h1173mkfue4ff,"RB, DB",West Orange,NJ,1603,1603,145.7,9.96,161,86,19,0,11,2011,rushing
418,Michael,Carr,Michael Carr,/tn/memphis/harding-academy-lions/athletes/michael-carr/football/stats/?careerid=nsbilaf3oel22,nsbilaf3oel22,"RB, SS",Harding Academy,TN,1603,1603,133.6,8.18,196,71,17,2,12,2011,rushing
419,Jimmie,Hill,Jimmie Hill,/ca/imperial-beach/mar-vista-mariners/athletes/jimmie-hill/football/stats/?careerid=7o4gbg017qk55,7o4gbg017qk55,"SS, RB",Mar Vista,CA,1602,1602,133.5,11.28,142,70,8,0,12,2011,rushing
420,Valentino,Miles,Valentino Miles,/ca/san-francisco/sacred-heart-cathedral-preparatory-fightin-irish/athletes/valentino-miles/football/stats/?careerid=46rfbdlvhs377,46rfbdlvhs377,"RB, LB",Sacred Heart Cathedral Preparatory,CA,1602,1602,123.2,7.38,217,84,18,5,13,2011,rushing
421,Michael,Howard,Michael Howard,/al/woodland/woodland-bobcats/athletes/michael-howard/football/stats/?careerid=v0f1af0cp44k4,v0f1af0cp44k4,,Woodland,AL,1602,1602,123.2,6.59,243,80,19,2,13,2011,rushing
422,Devin,Bisby,Devin Bisby,/tx/portland/gregory-portland-wildcats/athletes/devin-bisby/football/stats/?careerid=j1bk1qksa3qk4,j1bk1qksa3qk4,RB,Gregory-Portland,TX,1600,1600,133.3,6.96,230,0,17,0,12,2011,rushing
423,Nathan,Arndt,Nathan Arndt,/mo/wellington/wellington-napoleon-tigers/athletes/nathan-arndt/football/stats/?careerid=k8o35ng7k9po8,k8o35ng7k9po8,,Wellington-Napoleon,MO,1599,1599,123.0,8.42,190,0,18,0,13,2011,rushing
424,Skyler,Saunders,Skyler Saunders,/ny/cambridge/cambridge-n-a/athletes/skyler-saunders/football/stats/?careerid=eg241h08acql5,eg241h08acql5,"FB, LB",Cambridge,NY,1597,1597,133.1,9.56,167,69,28,3,12,2011,rushing
425,Conner,Hartigan,Conner Hartigan,/ny/albany/albany-academy-for-boys-cadets/athletes/conner-hartigan/football/stats/?careerid=2i3c6598vhpaa,2i3c6598vhpaa,"RB, DB",Albany Academy for Boys,NY,1596,1596,177.3,7.46,214,0,24,0,9,2011,rushing
